Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
Nova ScienceNow	documentary	2005		7.7	60	http://www.imdb.com/title/tt0449461/
Secrets of the Dead	documentary, history, mystery, war	2000		7.7		http://www.imdb.com/title/tt0354333/
The Story of India	documentary, history	2007		7.2	60	http://www.imdb.com/title/tt1333053/
End of the Road: How Money Became Worthless	documentary	2012	Tim Delmastro	7	55	http://www.imdb.com/title/tt2325908/
Ancient Mysteries: Knights Templar	documentary, history, mystery	1994				http://www.imdb.com/title/tt0973001/
Ancient Mysteries	documentary, history, mystery	1994		7.5		http://www.imdb.com/title/tt0206470/
The American Experience: The Great Famine	documentary, history	1987	Austin Hoyt, Aisiyuak Yumagulov	7.5	54	http://www.imdb.com/title/tt1803591/
Frontline: The Madoff Affair	documentary	1983	Marcela Gaviria	7.8	56	http://www.imdb.com/title/tt1429633/
Secrets of the Dead: Lost Ships of Rome	documentary, history, mystery, war	2000		6.5		http://www.imdb.com/title/tt1758419/
The Real West	documentary, western	1992		7	50	http://www.imdb.com/title/tt0103519/
Biography: The Kellogg Brothers: Corn Flake Kings	documentary, biography, history	1987	Molly Thompson	5.9		http://www.imdb.com/title/tt0398650/
Absinthe	documentary	2010	Christopher Buddy	6.5		http://www.imdb.com/title/tt1590802/
Modern Marvels: Golden Gate Bridge	documentary, history	1994	Jeff Scheftel	7.4		http://www.imdb.com/title/tt0853898/
Breaking the Maya Code	documentary, mystery	2008	David Lebrun	7	116	http://www.imdb.com/title/tt0496253/
How to Live Forever	documentary	2009	Mark Wexler	5.9	92	http://www.imdb.com/title/tt1172957/
Dirt! The Movie	documentary	2009	Bill Benenson, Gene Rosow	6.7	86	http://www.imdb.com/title/tt1243971/
What the #$*! Do We (K)now!?	documentary, comedy, drama, fantasy, mystery, sci_fi	2004	William Arntz, Betsy Chasse	5.1	109	http://www.imdb.com/title/tt0399877/
Mark Twain	documentary, biography	2001	Ken Burns	7.4	212	http://www.imdb.com/title/tt0306355/
Ancient Mysteries: The Hidden City of Petra	documentary, history, mystery	1994	Steven Talley	5.8		http://www.imdb.com/title/tt1276191/
The Louisiana Purchase	history	2003	Jonathan Grupper	6.9	50	http://www.imdb.com/title/tt0420745/
Revolution OS	documentary, comedy	2001	J.T.S. Moore	7.1	85	http://www.imdb.com/title/tt0308808/
Not for Ourselves Alone: The Story of Elizabeth Cady Stanton & Susan B. Anthony	documentary, biography, history	1999	Ken Burns	6.8	210	http://www.imdb.com/title/tt0220253/
