Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
WALL·E	animation, adventure, family, romance, sci_fi	2008	Andrew Stanton	8.5	98	http://www.imdb.com/title/tt0910970/
Descendents	horror, sci_fi, thriller	2008	Jorge Olguín	3.1	74	http://www.imdb.com/title/tt1361838/
The Andromeda Strain	sci_fi	2008	Mikael Salomon	6.1	174	http://www.imdb.com/title/tt0424600/
Never Cry Werewolf	horror	2008	Brenton Spencer	4.8	87	http://www.imdb.com/title/tt1135933/
The Objective	horror, sci_fi, thriller	2008	Daniel Myrick	5.5	90	http://www.imdb.com/title/tt0962711/
Warbirds	horror, mystery, sci_fi, thriller, war	2008	Kevin Gendreau	3.5	85	http://www.imdb.com/title/tt1047544/
Asylum	horror, sci_fi, thriller	2008	David R. Ellis	4	93	http://www.imdb.com/title/tt0804443/
100 Million BC	action, adventure, fantasy, sci_fi	2008	Louie Myman	2.6	85	http://www.imdb.com/title/tt1136683/
It Came from Over Yonder	comedy, sci_fi	2008	Hardric Demsley	4.1	82	http://www.imdb.com/title/tt1326944/
Iron Man	action, adventure, sci_fi	2008	Jon Favreau	7.9	126	http://www.imdb.com/title/tt0371746/
The Last Man	sci_fi	2008	James Arnett	3.8	120	http://www.imdb.com/title/tt0950753/
MindFlesh	horror, sci_fi, thriller	2008	Robert Pratten	3.5	71	http://www.imdb.com/title/tt0964529/
Stargate: The Ark of Truth	adventure, fantasy, sci_fi	2008	Robert C. Cooper	7.1	97	http://www.imdb.com/title/tt0942903/
Dante 01	sci_fi, thriller	2008	Marc Caro	4.9	82	http://www.imdb.com/title/tt0487928/
Eden Log	horror, mystery, sci_fi, thriller	2007	Franck Vestiel	5.2	98	http://www.imdb.com/title/tt1087842/
Bad Girl Island	mystery, sci_fi	2007	Stewart Raffill	4.5	90	http://www.imdb.com/title/tt1031276/
Recon 2022: The Mezzo Incident	sci_fi	2007	Christian Viel	2.7	90	http://www.imdb.com/title/tt0791142/
Retrograde	action, sci_fi	2004	Christopher Kulikowski	3.3	93	http://www.imdb.com/title/tt0385990/
Fringe	drama, mystery, sci_fi, thriller	2008		8.4	60	http://www.imdb.com/title/tt1119644/
Sanctuary	crime, mystery, sci_fi	2008		7	60	http://www.imdb.com/title/tt0965394/
Vanquisher	action, adventure, sci_fi, thriller	2013	Dean Gold	3.5	90	http://www.imdb.com/title/tt1161457/
Anacondas: Trail of Blood	action, horror, sci_fi, thriller	2009	Don E. FauntLeRoy	3	89	http://www.imdb.com/title/tt1150934/
Black Swarm	horror	2007	David Winning	3.9	89	http://www.imdb.com/title/tt1090189/
Warehouse 13	drama, mystery, sci_fi, thriller	2009		7.3	60	http://www.imdb.com/title/tt1132290/
Dylan Dog: Dead of Night	comedy, horror, mystery, sci_fi, thriller	2010	Kevin Munroe	5.1	107	http://www.imdb.com/title/tt1013860/
Hot Tub Time Machine	adventure, comedy, sci_fi	2010	Steve Pink	6.4	101	http://www.imdb.com/title/tt1231587/
The Time Traveler's Wife	drama, fantasy, romance, sci_fi	2009	Robert Schwentke	7	107	http://www.imdb.com/title/tt0452694/
Aliens in the Attic	adventure, comedy, family, fantasy, sci_fi	2009	John Schultz	5.3	86	http://www.imdb.com/title/tt0775552/
Blindness	drama, mystery, sci_fi, thriller	2008	Fernando Meirelles	6.6	121	http://www.imdb.com/title/tt0861689/
The Happening	sci_fi, thriller	2008	M. Night Shyamalan	5.1	91	http://www.imdb.com/title/tt0949731/
Fractalus	drama, sci_fi	2005	James Ward Byrkit	5.3	26	http://www.imdb.com/title/tt0808273/
Plaguers	horror, sci_fi	2008	Brad Sykes	2.7	86	http://www.imdb.com/title/tt0918554/
Game Box 1.0	sci_fi, fantasy	2004	David Hillenbrand, Scott Hillenbrand	4.3	83	http://www.imdb.com/title/tt0414036/
Homeworld	sci_fi	2008	Phillip Hudson	3.7	104	http://www.imdb.com/title/tt1230538/
Sleep Dealer	drama, sci_fi, thriller	2008	Alex Rivera	5.8	90	http://www.imdb.com/title/tt0804529/
Circulation	action, fantasy, horror, sci_fi, thriller	2008	Ryan Harper	3.6	88	http://www.imdb.com/title/tt1020874/
Scourge	horror, mystery, sci_fi	2008	Jonas Quastel	4.1	92	http://www.imdb.com/title/tt1137477/
House	drama, horror, thriller	2008	Robby Henson	4.7	88	http://www.imdb.com/title/tt0837796/
Slipstream	comedy, drama, fantasy, mystery, sci_fi, thriller	2007	Anthony Hopkins	5	96	http://www.imdb.com/title/tt0499570/
Slipstream	sci_fi	2005	David van Eyssen	4.7	89	http://www.imdb.com/title/tt0381601/
Chrysalis	sci_fi	2008	Tony Baez Milan	4.4	88	http://www.imdb.com/title/tt1164089/
20 Years After	drama, fantasy, sci_fi	2008	Jim Torres	3.2	95	http://www.imdb.com/title/tt0825279/
The Signal	horror, sci_fi, thriller	2007	David Bruckner, Dan Bush	6.1	103	http://www.imdb.com/title/tt0780607/
Timecrimes	sci_fi, thriller	2007	Nacho Vigalondo	7.2	92	http://www.imdb.com/title/tt0480669/
Yesterday Was a Lie	drama, music, mystery, romance, sci_fi	2008	James Kerwin	4.9	89	http://www.imdb.com/title/tt0448182/
Jumper	action, adventure, sci_fi, thriller	2008	Doug Liman	5.9	88	http://www.imdb.com/title/tt0489099/
The Hive	horror, sci_fi	2008	Peter Manus	3.3	90	http://www.imdb.com/title/tt1062161/
2012 Doomsday	adventure, fantasy, horror, sci_fi	2008	Nick Everhart	1.8	85	http://www.imdb.com/title/tt1132130/
Spiral	drama, thriller	2007	Adam Green, Joel David Moore	6.3	90	http://www.imdb.com/title/tt0491162/
Minutemen	adventure, comedy, sci_fi	2008	Lev L. Spiro	5.8	98	http://www.imdb.com/title/tt1072755/
Cloverfield	action, sci_fi, thriller	2008	Matt Reeves	7.1	85	http://www.imdb.com/title/tt1060277/
Dark Reprieve	mystery, sci_fi, thriller	2008	Richard Boddington	3	80	http://www.imdb.com/title/tt1194423/
I Am Legend	drama, sci_fi, thriller	2007	Francis Lawrence	7.1	101	http://www.imdb.com/title/tt0480249/
The Gene Generation	action, sci_fi	2007	Pearry Teo	4.2	96	http://www.imdb.com/title/tt0438052/
Battlestar Galactica: Razor	action, drama, sci_fi, thriller	2007	Félix Alcalá	7.6	104	http://www.imdb.com/title/tt0991178/
Hybrid	sci_fi, thriller	2007	Yelena Lanskaya	3.2	90	http://www.imdb.com/title/tt0874917/
Southland Tales	comedy, drama, sci_fi, thriller	2006	Richard Kelly	5.5	145	http://www.imdb.com/title/tt0405336/
Nobody	crime, horror, mystery, sci_fi	2007	Shawn Linden	4.3	88	http://www.imdb.com/title/tt1068774/
The Man from Earth	drama, sci_fi	2007	Richard Schenkman	7.9	87	http://www.imdb.com/title/tt0756683/
The Mist	horror, sci_fi, thriller	2007	Frank Darabont	7.2	126	http://www.imdb.com/title/tt0884328/
Appleseed Saga: Ex Machina	animation, action, sci_fi, thriller	2007	Shinji Aramaki	7	105	http://www.imdb.com/title/tt1043842/
Savage Planet	adventure, horror, sci_fi	2007	Andrew Wild	2.6		http://www.imdb.com/title/tt0790746/
Hidden Camera	thriller	2007	Bryan Goeres	4.7		http://www.imdb.com/title/tt1010403/
Species: The Awakening	horror, sci_fi, thriller	2007	Nick Lyon	4	103	http://www.imdb.com/title/tt0844894/
Meltdown	action, sci_fi, thriller	2006	J.P. Howell	4.1	90	http://www.imdb.com/title/tt0478207/
30 Days of Night	horror, thriller	2007	David Slade	6.6	113	http://www.imdb.com/title/tt0389722/
Lost Colony: The Legend of Roanoke	fantasy, horror, mystery, sci_fi	2007	Matt Codd	4.1	95	http://www.imdb.com/title/tt0875696/
Babylon 5: The Lost Tales	action, adventure, sci_fi	2007	J. Michael Straczynski, Sara Barnes	6.3	75	http://www.imdb.com/title/tt0871427/
Robotech: The Shadow Chronicles	animation, action, adventure, sci_fi	2006	Dong-Wook Lee, Tommy Yune	6.1	88	http://www.imdb.com/title/tt0443771/
Resident Evil: Extinction	action, horror, sci_fi, thriller	2007	Russell Mulcahy	6.2	94	http://www.imdb.com/title/tt0432021/
I'll Believe You	comedy, sci_fi	2007	Paul Francis Sullivan	5.3	82	http://www.imdb.com/title/tt0377061/
30,000 Leagues Under the Sea	action, sci_fi	2007	Gabriel Bologna	3.2	86	http://www.imdb.com/title/tt1056026/
The Kovak Box	mystery, sci_fi, thriller	2006	Daniel Monzón	5.9	102	http://www.imdb.com/title/tt0455584/
Fire Serpent	horror, sci_fi	2007	John Terlesky	3.6	89	http://www.imdb.com/title/tt0471561/
Mega Snake	horror, sci_fi	2007	Tibor Takács	3.6	90	http://www.imdb.com/title/tt0914813/
Vexille	animation, action, sci_fi	2007	Fumihiko Sori	6.8	109	http://www.imdb.com/title/tt0970472/
Ice Spiders	horror, sci_fi	2007	Tibor Takács	3.1	90	http://www.imdb.com/title/tt0840304/
The Last Sentinel	action, sci_fi	2007	Jesse Johnson	3.6	93	http://www.imdb.com/title/tt0758762/
Planet Terror	action, horror, sci_fi	2007	Robert Rodriguez	7.3	105	http://www.imdb.com/title/tt1077258/
A.I. Assault	action, sci_fi	2006	Jay Andrews	3.1	94	http://www.imdb.com/title/tt0468547/
Invasion of the Pod People	sci_fi, thriller	2007	Justin Jones	2.7	85	http://www.imdb.com/title/tt1027698/
Flatland	animation, fantasy, sci_fi	2007	Ladd Ehlinger Jr.	6.7	95	http://www.imdb.com/title/tt0972374/
Sunshine	adventure, sci_fi, thriller	2007	Danny Boyle	7.3	107	http://www.imdb.com/title/tt0448134/
Unearthed	horror, mystery, sci_fi, thriller	2007	Matthew Leutwyler	4	93	http://www.imdb.com/title/tt0475417/
Transformers	action, adventure, sci_fi, thriller	2007	Michael Bay	7.1	144	http://www.imdb.com/title/tt0418279/
Altered	horror, sci_fi, thriller	2006	Eduardo Sánchez	5.6	88	http://www.imdb.com/title/tt0457275/
Something Beneath	sci_fi	2007	David Winning	3.8	90	http://www.imdb.com/title/tt0896040/
Decoys 2: Alien Seduction	horror, sci_fi, thriller	2007	Jeffery Lando	4.6	94	http://www.imdb.com/title/tt0400347/
Highlander: The Search for Vengeance	animation, action, fantasy, sci_fi	2007	Yoshiaki Kawajiri, Takuji Endo	6.8	96	http://www.imdb.com/title/tt0465657/
Day Watch	action, fantasy, thriller	2006	Timur Bekmambetov	6.5	132	http://www.imdb.com/title/tt0409904/
The Dark Hour	horror, mystery, sci_fi	2006	Elio Quiroga	6	92	http://www.imdb.com/title/tt0484273/
Kaw	horror, sci_fi, thriller	2007	Sheldon Wilson	4.4	85	http://www.imdb.com/title/tt0491005/
Daft Punk's Electroma	drama, sci_fi	2006	Thomas Bangalter, Guy-Manuel De Homem-Christo	6.7	74	http://www.imdb.com/title/tt0800022/
Socket	drama, romance, sci_fi, thriller	2007	Sean Abley	4.4	93	http://www.imdb.com/title/tt0822856/
Universal Soldiers	action, sci_fi	2007	Griff Furst	1.7	85	http://www.imdb.com/title/tt1023347/
Meet the Robinsons	animation, adventure, comedy, family, sci_fi	2007	Stephen Anderson	6.8	95	http://www.imdb.com/title/tt0396555/
The Apocalypse	adventure, drama, sci_fi	2007	Justin Jones	1.7	94	http://www.imdb.com/title/tt0958824/
Green Eyed Monster	horror, mystery, sci_fi, thriller	2007	Gabriel Barboza	3.6	84	http://www.imdb.com/title/tt1156311/
Appleseed	sci_fi, action, animation	2004	Shinji Aramaki	6.9	101	http://www.imdb.com/title/tt0401233/
Shubian's Rift	sci_fi	2007	Joseph M. Dwyer	5	110	http://www.imdb.com/title/tt1337537/
AVH: Alien vs. Hunter	action, horror, sci_fi, thriller	2007	Scott Harper	1.7	85	http://www.imdb.com/title/tt1094162/
Highlander: The Source	action, adventure, fantasy, sci_fi	2007	Brett Leonard	3.1	86	http://www.imdb.com/title/tt0299981/
The Invincible Iron Man	animation, action, adventure, fantasy, sci_fi	2007	Patrick Archibald, Jay Oliva	5.9	83	http://www.imdb.com/title/tt0903135/
Children of Men	adventure, drama, sci_fi, thriller	2006	Alfonso Cuarón	7.9	109	http://www.imdb.com/title/tt0206634/
Warriors of Terra	horror, sci_fi	2006	Robert Wilson	3.3		http://www.imdb.com/title/tt0490240/
The Brink	action, drama, horror, sci_fi, thriller	2006	Benjamin Cooper	3.4	74	http://www.imdb.com/title/tt0352220/
Cemetery Gates	horror, action, sci_fi	2006	Roy Knyrim	3.7	92	http://www.imdb.com/title/tt0402904/
Attack Force	action, thriller	2006	Michael Keusch	2.7	95	http://www.imdb.com/title/tt0493424/
Deja Vu	action, sci_fi, thriller	2006	Tony Scott	7	126	http://www.imdb.com/title/tt0453467/
Evil Aliens	comedy, horror, sci_fi	2005	Jake West	5.4	93	http://www.imdb.com/title/tt0383353/
Serum	horror, sci_fi	2006	Steve Franke	3.7	89	http://www.imdb.com/title/tt0872335/
Live Freaky Die Freaky	animation, musical, sci_fi	2006	John Roecker	4.8	75	http://www.imdb.com/title/tt0197633/
The Cloud	drama, sci_fi, thriller	2006	Gregor Schnitzler	6.4	105	http://www.imdb.com/title/tt0480083/
The Devil's Chair	horror	2007	Adam Mason	4.8	91	http://www.imdb.com/title/tt0837791/
Alien Autopsy	comedy, sci_fi	2006	Jonny Campbell	5.5	95	http://www.imdb.com/title/tt0466664/
Idiocracy	adventure, comedy, sci_fi, thriller	2006	Mike Judge	6.5	84	http://www.imdb.com/title/tt0387808/
Guardian of the Realm	sci_fi, horror, thriller	2004	Ted Smith	4.2	111	http://www.imdb.com/title/tt0361679/
S.S. Doomtrooper	action, horror, sci_fi, war	2006	David Flores	2.7	90	http://www.imdb.com/title/tt0795457/
Pulse	horror, mystery, sci_fi, thriller	2006	Jim Sonzero	4.6	90	http://www.imdb.com/title/tt0454919/
Paprika	animation, mystery, sci_fi, thriller	2006	Satoshi Kon	7.6	90	http://www.imdb.com/title/tt0851578/
The Descent	adventure, horror	2005	Neil Marshall	7.3	99	http://www.imdb.com/title/tt0435625/
The Butterfly Effect 2	drama, sci_fi, thriller	2006	John R. Leonetti	4.4	92	http://www.imdb.com/title/tt0457297/
Kraken: Tentacles of the Deep	fantasy, horror, sci_fi	2006	Tibor Takacs	3.6	88	http://www.imdb.com/title/tt0486099/
Return of the Living Dead: Rave to the Grave	comedy, horror, sci_fi	2005	Ellory Elkayem	3	86	http://www.imdb.com/title/tt0411806/
Lightspeed	action, sci_fi	2006	Don E. FauntLeRoy	2.8	90	http://www.imdb.com/title/tt0822827/
Return of the Living Dead: Necropolis	comedy, horror, sci_fi	2005	Ellory Elkayem	3	88	http://www.imdb.com/title/tt0411805/
Superman Returns	action, adventure, fantasy, sci_fi	2006	Bryan Singer	6.2	154	http://www.imdb.com/title/tt0348150/
The Hunt	horror, sci_fi, thriller	2006	Fritz Kiersch	4.8	90	http://www.imdb.com/title/tt0454843/
Android Apocalypse	sci_fi, thriller	2006	Paul Ziller	4.2	95	http://www.imdb.com/title/tt0470023/
Hollow Man II	action, horror, sci_fi, thriller	2006	Claudio Faeh	4.4	91	http://www.imdb.com/title/tt0469916/
Elephants Dream	animation, sci_fi	2006	Bassam Kurdali	5.7	9	http://www.imdb.com/title/tt0807840/
Mammoth	action, comedy, horror, sci_fi, thriller	2006	Tim Cox	3.8	90	http://www.imdb.com/title/tt0487037/
V for Vendetta	action, fantasy, sci_fi, thriller	2005	James McTeigue	8.2	132	http://www.imdb.com/title/tt0434409/
Ultraviolet	action, sci_fi	2006	Kurt Wimmer	4.3	88	http://www.imdb.com/title/tt0370032/
Ghost in the Shell: Solid State Society	animation, action, adventure, sci_fi	2006	Kenji Kamiyama	7.7	108	http://www.imdb.com/title/tt0856797/
Alien Incursion	comedy, horror, sci_fi, thriller	2006	Jeffery Lando	2	86	http://www.imdb.com/title/tt0448001/
Manticore	action, fantasy, horror, sci_fi, war	2005	Tripp Reed	3.8	88	http://www.imdb.com/title/tt0417943/
Control	crime, sci_fi, thriller	2004	Tim Hunter	6.1	101	http://www.imdb.com/title/tt0374584/
The Ice Harvest	comedy, crime, drama, thriller	2005	Harold Ramis	6.2	92	http://www.imdb.com/title/tt0400525/
Glass Trap	action, horror, sci_fi	2005	Ed Raymond	2.5	90	http://www.imdb.com/title/tt0416775/
Locusts: The 8th Plague	drama, horror, sci_fi, thriller	2005	Ian Gilmour	3.5	88	http://www.imdb.com/title/tt0491661/
The Triangle	action, adventure, drama, mystery, sci_fi, thriller	2005		6.5	240	http://www.imdb.com/title/tt0452573/
Supernova	comedy	2005		6.9	29	http://www.imdb.com/title/tt0452569/
Komodo vs. Cobra	horror, sci_fi	2005	Jay Andrews	2.8	94	http://www.imdb.com/title/tt0455583/
MirrorMask	adventure, drama, family, fantasy	2005	Dave McKean	6.8	101	http://www.imdb.com/title/tt0366780/
Mysterious Island	sci_fi, action, adventure, fantasy	2005	Russell Mulcahy	4.4	172	http://www.imdb.com/title/tt0448965/
The Dark Hours	horror, sci_fi, thriller	2005	Paul Fox	6.1	80	http://www.imdb.com/title/tt0402249/
The Girl from Monday	action, comedy, sci_fi	2005	Hal Hartley	5.2	84	http://www.imdb.com/title/tt0388973/
Final Fantasy VII: Advent Children	animation, action, sci_fi, thriller	2005	Tetsuya Nomura, Takeshi Nozue	7.2	101	http://www.imdb.com/title/tt0385700/
The Brothers Grimm	action, adventure, comedy, fantasy, thriller	2005	Terry Gilliam	5.9	118	http://www.imdb.com/title/tt0355295/
Zathura: A Space Adventure	action, adventure, comedy, family, fantasy, sci_fi	2005	Jon Favreau	6.1	113	http://www.imdb.com/title/tt0406375/
Day of the Dead 2: Contagium	horror, sci_fi	2005	Ana Clavell, James Dudelson	2.3	103	http://www.imdb.com/title/tt0411269/
Stealth	action, adventure, sci_fi, thriller	2005	Rob Cohen	4.9	121	http://www.imdb.com/title/tt0382992/
Crimson Force	sci_fi	2005	David Flores	3.5	92	http://www.imdb.com/title/tt0453465/
Fantastic Four	action, adventure, fantasy, sci_fi	2005	Tim Story	5.7	106	http://www.imdb.com/title/tt0120667/
Absolon	sci_fi, action, thriller	2003	David Barto	4.2	96	http://www.imdb.com/title/tt0300902/
Raging Sharks	horror, sci_fi	2005	Danny Lerner	2.7	92	http://www.imdb.com/title/tt0426556/
Bewitched	comedy, fantasy, romance	2005	Nora Ephron	4.7	102	http://www.imdb.com/title/tt0374536/
Alien Apocalypse	adventure, sci_fi	2005	Josh Becker	4.3	88	http://www.imdb.com/title/tt0404756/
Alien Siege	sci_fi	2005	Robert Stadd	3.6	90	http://www.imdb.com/title/tt0437803/
Headspace	horror, mystery, sci_fi, thriller	2005	Andrew van den Houten	4.8	89	http://www.imdb.com/title/tt0417745/
The Hitchhiker's Guide to the Galaxy	adventure, comedy, sci_fi	2005	Garth Jennings	6.7	109	http://www.imdb.com/title/tt0371724/
Swarmed	horror, sci_fi	2005	Paul Ziller	3.8	88	http://www.imdb.com/title/tt0437498/
Shadow Beings	fantasy, sci_fi	2005	Charles Bryan	6.9	84	http://www.imdb.com/title/tt0995825/
Phoenix Point	sci_fi	2005	Randala	4.2		http://www.imdb.com/title/tt0323629/
Cube Zero	sci_fi, horror, drama, thriller, mystery	2004	Ernie Barbarash	5.7	97	http://www.imdb.com/title/tt0377713/
Spectres	sci_fi, drama, mystery	2004	Phil Leirness	5.3	98	http://www.imdb.com/title/tt0392789/
Blade: Trinity	action, adventure, fantasy, horror, sci_fi, thriller	2004	David S. Goyer	5.8	113	http://www.imdb.com/title/tt0359013/
Species III	sci_fi, horror, thriller	2004	Brad Turner	4.1	111	http://www.imdb.com/title/tt0410650/
Anonymous Rex	mystery, sci_fi	2004	Julian Jarrold	4.4	120	http://www.imdb.com/title/tt0397312/
District B13	action, sci_fi, thriller	2004	Pierre Morel	7.1	84	http://www.imdb.com/title/tt0414852/
Birth	drama, mystery, romance, thriller	2004	Jonathan Glazer	6	100	http://www.imdb.com/title/tt0337876/
Phil the Alien	comedy, sci_fi	2004	Rob Stefaniuk	5	82	http://www.imdb.com/title/tt0404325/
Godzilla: Final Wars	action, adventure, fantasy, sci_fi, thriller	2004	Ryûhei Kitamura	6.4	125	http://www.imdb.com/title/tt0399102/
Post Impact	action, adventure, sci_fi, thriller	2004	Christoph Schrewe	3	90	http://www.imdb.com/title/tt0362942/
The Forgotten	drama, mystery, sci_fi, thriller	2004	Joseph Ruben	5.7	91	http://www.imdb.com/title/tt0356618/
Boa vs. Python	action, horror, sci_fi	2004	David Flores	2.9	92	http://www.imdb.com/title/tt0412523/
Sky Captain and the World of Tomorrow	action, adventure, mystery, sci_fi, thriller	2004	Kerry Conran	6.1	106	http://www.imdb.com/title/tt0346156/
Hellevator	horror, sci_fi	2004	Hiroki Yamaguchi	5.9	96	http://www.imdb.com/title/tt0422370/
The Thing Below	horror, sci_fi, thriller	2004	Jay Andrews	2.6	94	http://www.imdb.com/title/tt0382443/
Raptor Island	action, adventure, sci_fi, thriller	2004	Stanley Isaacs	2.4	89	http://www.imdb.com/title/tt0401742/
They Are Among Us	sci_fi, thriller	2004	Jeffrey Obrow	4.1	120	http://www.imdb.com/title/tt0417191/
I, Robot	action, mystery, sci_fi, thriller	2004	Alex Proyas	7	115	http://www.imdb.com/title/tt0343818/
Decoys	comedy, horror, sci_fi	2004	Matt Hastings	4.5	95	http://www.imdb.com/title/tt0357585/
Frankenfish	horror, sci_fi, thriller	2004	Mark Dippé	4.8	84	http://www.imdb.com/title/tt0384833/
The Chronicles of Riddick	action, adventure, sci_fi, thriller	2004	David Twohy	6.6	119	http://www.imdb.com/title/tt0296572/
Deep Evil	horror, sci_fi	2004	Pat Williams	4.2	90	http://www.imdb.com/title/tt0389912/
Dragon Storm	action, fantasy, sci_fi	2004	Stephen Furst	4	96	http://www.imdb.com/title/tt0377808/
Pixel Perfect	family, sci_fi, comedy, fantasy, music	2004	Mark A.Z. Dippé	5.6	85	http://www.imdb.com/title/tt0393596/
Mando's Machine	comedy	2004	Joseph Meschwitz	3.1	80	http://www.imdb.com/title/tt0414260/
The I Inside	mystery, sci_fi, thriller	2004	Roland Suso Richter	6	90	http://www.imdb.com/title/tt0325596/
Code 46	drama, romance, sci_fi, thriller	2003	Michael Winterbottom	6.2	93	http://www.imdb.com/title/tt0345061/
Godsend	drama, horror, sci_fi, thriller	2004	Nick Hamm	4.7	102	http://www.imdb.com/title/tt0335121/
Starship Troopers 2: Hero of the Federation	action, adventure, horror, sci_fi	2004	Phil Tippett	3.5	88	http://www.imdb.com/title/tt0367093/
The Stepford Wives	comedy, sci_fi, thriller	2004	Frank Oz	5.1	93	http://www.imdb.com/title/tt0327162/
Immortal (Ad Vitam)	animation, action, crime, drama, sci_fi	2004	Enki Bilal	5.9	103	http://www.imdb.com/title/tt0314063/
The Final Cut	sci_fi, thriller	2004	Omar Naïm	6.1	95	http://www.imdb.com/title/tt0364343/
Lost: Black Earth	adventure, sci_fi	2004	James Cole	5.6	48	http://www.imdb.com/title/tt0963183/
Dawn of the Dead	action, horror, sci_fi, thriller	2004	Zack Snyder	7.4	101	http://www.imdb.com/title/tt0363547/
Eternal Sunshine of the Spotless Mind	drama, romance, sci_fi	2004	Michel Gondry	8.4	108	http://www.imdb.com/title/tt0338013/
Ghost in the Shell 2: Innocence	animation, drama, sci_fi, thriller	2004	Mamoru Oshii	7.5	100	http://www.imdb.com/title/tt0347246/
The Place Promised in Our Early Days	animation, drama, romance, sci_fi	2004	Makoto Shinkai	7.2	91	http://www.imdb.com/title/tt0381348/
The Butterfly Effect	sci_fi, thriller	2004	Eric Bress, J. Mackye Gruber	7.7	113	http://www.imdb.com/title/tt0289879/
The Eavesdropper	drama, thriller, sci_fi	2004	Andrew Bakalar	5.5	97	http://www.imdb.com/title/tt0345777/
Tremors 4: The Legend Begins	action, comedy, horror, sci_fi, thriller, western	2004	S.S. Wilson	5.2	101	http://www.imdb.com/title/tt0334541/
Hulk	action, sci_fi	2003	Ang Lee	5.7	138	http://www.imdb.com/title/tt0286716/
Second Nature	drama, mystery, sci_fi, thriller, war	2003	Ben Bolt	5.3	90	http://www.imdb.com/title/tt0326121/
The Matrix Revolutions	action, adventure, sci_fi	2003	The Wachowski Brothers, The Wachowski Brothers	6.6	129	http://www.imdb.com/title/tt0242653/
Timecop: The Berlin Decision	action, sci_fi	2003	Stephen Boyum	4.8	81	http://www.imdb.com/title/tt0318763/
Evil Alien Conquerors	comedy, sci_fi	2003	Chris Matheson	4.8	89	http://www.imdb.com/title/tt0305556/
Leeches!	horror, sci_fi, thriller	2003	David DeCoteau	2.5	85	http://www.imdb.com/title/tt0339288/
Alien Hunter	action, adventure, sci_fi, thriller	2003	Ron Krauss	4.9	92	http://www.imdb.com/title/tt0327409/
Dragon Head	drama, mystery, sci_fi, thriller	2003	Jôji Iida	6	122	http://www.imdb.com/title/tt0384055/
Timeline	action, adventure, sci_fi	2003	Richard Donner	5.4	116	http://www.imdb.com/title/tt0300556/
Mimic: Sentinel	horror, sci_fi, thriller	2003	J.T. Petty	4.4	77	http://www.imdb.com/title/tt0330634/
Epoch: Evolution	action, mystery, sci_fi, thriller	2003	Ian Watson	4.3	94	http://www.imdb.com/title/tt0374286/
Ice Planet	sci_fi	2003	Winrich Kolbe	4	83	http://www.imdb.com/title/tt0269356/
Deathlands	action, horror, sci_fi	2003	Joshua Butler	3.7	120	http://www.imdb.com/title/tt0312603/
Beyond Re-Animator	comedy, horror, sci_fi	2003	Brian Yuzna	5.8	96	http://www.imdb.com/title/tt0222812/
The Matrix Reloaded	action, sci_fi	2003	The Wachowski Brothers, The Wachowski Brothers	7.1	138	http://www.imdb.com/title/tt0234215/
Dark Water	drama, horror, thriller	2005	Walter Salles	5.5	105	http://www.imdb.com/title/tt0382628/
Red Cockroaches	drama, sci_fi	2003	Miguel Coyula	4.8	82	http://www.imdb.com/title/tt0389313/
Moon Child	action, drama, sci_fi	2003	Takahisa Zeze	6.2	120	http://www.imdb.com/title/tt0365514/
Cube²: Hypercube	horror, mystery, sci_fi, thriller	2002	Andrzej Sekula	5.6	95	http://www.imdb.com/title/tt0285492/
The League of Extraordinary Gentlemen	action, adventure, fantasy, sci_fi	2003	Stephen Norrington	5.6	110	http://www.imdb.com/title/tt0311429/
Bugs	horror, sci_fi, thriller	2003	Joseph Conti	3.6	82	http://www.imdb.com/title/tt0350663/
Cypher	mystery, sci_fi, thriller	2002	Vincenzo Natali	6.8	95	http://www.imdb.com/title/tt0284978/
Returner	action, adventure, sci_fi	2002	Takashi Yamazaki	6.4	116	http://www.imdb.com/title/tt0339579/
Godzilla Against MechaGodzilla	action, sci_fi, thriller	2002	Masaaki Tezuka	6.8	88	http://www.imdb.com/title/tt0314111/
Rebirth of Mothra III	adventure, fantasy, sci_fi	1998	Okihiro Yoneda	5.5	99	http://www.imdb.com/title/tt0189764/
Acción mutante	action, comedy, crime, sci_fi, thriller	1993	Álex de la Iglesia	6.3	90	http://www.imdb.com/title/tt0106215/
Life on Mars	crime, drama, mystery, sci_fi	2006		8.2	60	http://www.imdb.com/title/tt0478942/
The 4400	sci_fi, drama, mystery, thriller	2004		7.4	43	http://www.imdb.com/title/tt0389564/
Lost	adventure, drama, fantasy, mystery, sci_fi, thriller	2004		8.3	42	http://www.imdb.com/title/tt0411008/
The Dresden Files	action, fantasy, crime, drama, mystery	2007		7.5	60	http://www.imdb.com/title/tt0486657/
The Lost Room	action, fantasy, mystery, sci_fi	2006		8.2	270	http://www.imdb.com/title/tt0830361/
The Fountain	drama, romance, sci_fi	2006	Darren Aronofsky	7.3	96	http://www.imdb.com/title/tt0414993/
Primer	drama, thriller, sci_fi	2004	Shane Carruth	6.9	77	http://www.imdb.com/title/tt0390384/
Serenity	action, adventure, sci_fi, thriller	2005	Joss Whedon	7.9	119	http://www.imdb.com/title/tt0379786/
Attack of the Sabertooth	adventure, sci_fi, thriller	2005	George Miller	2.8	90	http://www.imdb.com/title/tt0443334/
