Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
Company K	drama, war	2004	Robert Clem	5.9	102	http://www.imdb.com/title/tt0372828/
El Alamein - The Line of Fire	drama, war	2002	Enzo Monteleone	7.1	117	http://www.imdb.com/title/tt0329042/
Rosenstrasse	drama, war	2003	Margarethe von Trotta	6.7	136	http://www.imdb.com/title/tt0298131/
The Fallen	action, drama, war	2004	Ari Taub	5.3	112	http://www.imdb.com/title/tt0382721/
The Ninth Day	drama, thriller, war	2004	Volker Schlöndorff	6.9	98	http://www.imdb.com/title/tt0411702/
Ike: Countdown to D-Day	action, adventure, drama, war	2004	Robert Harmon	7	89	http://www.imdb.com/title/tt0401504/
The Aryan Couple	drama, war	2004	John Daly	6.1	120	http://www.imdb.com/title/tt0407536/
Straight Into Darkness	action, drama, war	2004	Jeff Burr	5.1	95	http://www.imdb.com/title/tt0287733/
Operation Valkyrie	drama, history, war	2004	Jo Baier	6.8	92	http://www.imdb.com/title/tt0388437/
Yamato	war	2005	Jun'ya Satô	6.4	145	http://www.imdb.com/title/tt0451845/
Bastards	action, drama, war	2006	Aleksandr Atanesyan	6		http://www.imdb.com/title/tt0460012/
Tobruk	history, war	2008	Václav Marhoul	6	102	http://www.imdb.com/title/tt1224376/
Joy Division	drama, war	2006	Reg Traviss	6.2	105	http://www.imdb.com/title/tt0462373/
Anzio	drama, history, war	1968	Edward Dmytryk, Duilio Coletti	5.9	117	http://www.imdb.com/title/tt0062673/
Operation Crossbow	action, drama, war	1965	Michael Anderson	6.5	115	http://www.imdb.com/title/tt0059549/
None But the Brave	drama, war	1965	Frank Sinatra	6.5	106	http://www.imdb.com/title/tt0059518/
Tobruk	war, drama	1967	Arthur Hiller	6.2	107	http://www.imdb.com/title/tt0062377/
Triple Cross	action, adventure, war, thriller, drama	1966	Terence Young	6.2	140	http://www.imdb.com/title/tt0061647/
Morituri	drama, war	1965	Bernhard Wicki	6.9	123	http://www.imdb.com/title/tt0059470/
Castle Keep	drama, romance, war	1969	Sydney Pollack	6.1	105	http://www.imdb.com/title/tt0064137/
The Battle of Neretva	drama, war	1969	Veljko Bulajic	6.9	175	http://www.imdb.com/title/tt0064091/
Sharpe's Company	action, adventure, history, war	1994	Tom Clegg	7.7	100	http://www.imdb.com/title/tt0111156/
Sharpe's Enemy	action, adventure, history, war	1994	Tom Clegg	7.8	90	http://www.imdb.com/title/tt0111157/
The Hanoi Hilton	drama, war	1987	Lionel Chetwynd	5.6	125	http://www.imdb.com/title/tt0093143/
84C MoPic	drama, war	1989	Patrick Sheane Duncan	6.9	95	http://www.imdb.com/title/tt0096744/
Streamers	crime, drama, war	1983	Robert Altman	6.7	118	http://www.imdb.com/title/tt0086377/
A Rumor of War	biography, drama, war	1980	Richard T. Heffron	6.7	114	http://www.imdb.com/title/tt0081443/
The Odd Angry Shot	action, comedy, war	1979	Tom Jeffrey	6.4	92	http://www.imdb.com/title/tt0079652/
Nam's Angels	war, action, drama	1970	Jack Starrett	5.2	95	http://www.imdb.com/title/tt0066126/
Purple Hearts	drama, war	1984	Sidney J. Furie	5.3	116	http://www.imdb.com/title/tt0087956/
Attack Force Z	action, drama, history, war	1982	Tim Burstall	5.2	93	http://www.imdb.com/title/tt0083591/
The White Rose	biography, crime, drama, history, thriller, war	1982	Michael Verhoeven	7.1	123	http://www.imdb.com/title/tt0084897/
The Assault	drama, history, romance, war	1986	Fons Rademakers	7.2	155	http://www.imdb.com/title/tt0090576/
Black Rain	drama, history, war	1989	Shôhei Imamura	7.8	123	http://www.imdb.com/title/tt0097694/
The Night of the Shooting Stars	drama, history, war	1982	Paolo Taviani, Vittorio Taviani	7.4	105	http://www.imdb.com/title/tt0084422/
La pelle	drama, war	1981	Liliana Cavani	6.8	131	http://www.imdb.com/title/tt0082893/
Marco Polo	adventure, biography, drama, history, war	1982		7.6	504	http://www.imdb.com/title/tt0083446/
Hornets' Nest	drama, action, war	1970	Phil Karlson, Franco Cirino	5.2	110	http://www.imdb.com/title/tt0065850/
Too Late the Hero	action, war, drama	1970	Robert Aldrich	6.7	145	http://www.imdb.com/title/tt0066471/
Murphy's War	drama, war	1971	Peter Yates	6.8	107	http://www.imdb.com/title/tt0067458/
Raid on Rommel	drama, war	1971	Henry Hathaway	5.4	99	http://www.imdb.com/title/tt0067650/
Lacombe, Lucien	drama, war	1974	Louis Malle	7.7	138	http://www.imdb.com/title/tt0071733/
Operation: Daybreak	adventure, drama, war	1975	Lewis Gilbert	6.7	118	http://www.imdb.com/title/tt0075019/
Mr. Klein	crime, drama, mystery, thriller, war	1976	Joseph Losey	7.5	123	http://www.imdb.com/title/tt0074916/
The McKenzie Break	war, drama, action	1970	Lamont Johnson	6.4	108	http://www.imdb.com/title/tt0066064/
The Burmese Harp	drama, music, war	1956	Kon Ichikawa	7.9	116	http://www.imdb.com/title/tt0049012/
Prisoners of the Sun	drama, war	1990	Stephen Wallace	6.6	108	http://www.imdb.com/title/tt0100414/
Aces High	war, drama, action	1976	Jack Gold	6.4	114	http://www.imdb.com/title/tt0075627/
King of Hearts	drama, comedy, war	1966	Philippe de Broca	7.1	102	http://www.imdb.com/title/tt0060908/
The Lighthorsemen	war, drama	1987	Simon Wincer	6.5	131	http://www.imdb.com/title/tt0093416/
Inchon	drama, history, war	1981	Terence Young	2.8	140	http://www.imdb.com/title/tt0084132/
Farewell to the King	action, adventure, drama, war	1989	John Milius	6	117	http://www.imdb.com/title/tt0097334/
Jacob the Liar	comedy, crime, drama, war	1975	Frank Beyer	7	100	http://www.imdb.com/title/tt0071688/
The Old Gun	drama, thriller, war	1975	Robert Enrico	7.6	103	http://www.imdb.com/title/tt0073864/
Seven Beauties	comedy, drama, war	1975	Lina Wertmüller	7.7	115	http://www.imdb.com/title/tt0075040/
Black and White in Color	comedy, drama, war	1976	Jean-Jacques Annaud	6.9	90	http://www.imdb.com/title/tt0074972/
Who'll Stop the Rain	action, crime, drama, war, thriller	1978	Karel Reisz	6.9	126	http://www.imdb.com/title/tt0078490/
Go Tell the Spartans	drama, war	1978	Ted Post	6.7	114	http://www.imdb.com/title/tt0077617/
Cuba	adventure, romance, thriller, war	1979	Richard Lester	5.5	122	http://www.imdb.com/title/tt0079013/
Hitler: The Last Ten Days	biography, drama, history, war	1973	Ennio De Concini	6.5	108	http://www.imdb.com/title/tt0070184/
Punishment Park	drama, thriller, war	1971	Peter Watkins	7.8	88	http://www.imdb.com/title/tt0067633/
The Last Valley	adventure, drama, war	1971	James Clavell	7.2	128	http://www.imdb.com/title/tt0065969/
36 Hours	war, thriller	1965	George Seaton	7.1	115	http://www.imdb.com/title/tt0057809/
The War Lover	adventure, drama, war	1962	Philip Leacock	6.6	105	http://www.imdb.com/title/tt0056676/
PT 109	biography, drama, war	1963	Leslie H. Martinson	6.3	140	http://www.imdb.com/title/tt0057393/
Merrill's Marauders	adventure, war, drama	1962	Samuel Fuller	6.7	98	http://www.imdb.com/title/tt0056234/
The Hunters	action, drama, romance, war	1958	Dick Powell	6.3	108	http://www.imdb.com/title/tt0051750/
The Quiet American	drama, romance, thriller, war	1958	Joseph L. Mankiewicz	6.8	120	http://www.imdb.com/title/tt0052106/
Decision Before Dawn	drama, war	1951	Anatole Litvak	7.4	119	http://www.imdb.com/title/tt0043459/
Flying Leathernecks	drama, war, action	1951	Nicholas Ray	6.2	102	http://www.imdb.com/title/tt0043547/
Operation Pacific	drama, war	1951	George Waggner	6.5	111	http://www.imdb.com/title/tt0043887/
The Purple Plain	adventure, drama, war, action	1954	Robert Parrish	6.5	100	http://www.imdb.com/title/tt0047376/
Battle Cry	drama, romance, war	1955	Raoul Walsh	6.5	149	http://www.imdb.com/title/tt0047860/
The Colditz Story	drama, history, war	1955	Guy Hamilton	6.9	94	http://www.imdb.com/title/tt0047945/
Never So Few	drama, war	1959	John Sturges	5.9	125	http://www.imdb.com/title/tt0053108/
Il Generale della Rovere	drama, war	1959	Roberto Rossellini	7.7	132	http://www.imdb.com/title/tt0053856/
The Key	drama, romance, war	1958	Carol Reed	6.6	134	http://www.imdb.com/title/tt0051816/
Hell, Heaven or Hoboken	drama, history, war	1958	John Guillermin	6.8	101	http://www.imdb.com/title/tt0051759/
Carve Her Name with Pride	biography, drama, war	1958	Lewis Gilbert	7	119	http://www.imdb.com/title/tt0051454/
The Wings of Eagles	biography, drama, war	1957	John Ford	6.6	110	http://www.imdb.com/title/tt0051198/
The One That Got Away	adventure, drama, war	1957	Roy Baker	7	106	http://www.imdb.com/title/tt0050803/
A Generation	drama, war	1955	Andrzej Wajda	7.2	83	http://www.imdb.com/title/tt0048500/
A Town Like Alice	crime, drama, romance, war	1956	Jack Lee	6.9	117	http://www.imdb.com/title/tt0049871/
Sharpe's Gold	action, adventure, history, war	1995	Tom Clegg	7.4		http://www.imdb.com/title/tt0114417/
The Hunley	action, drama, history, war	1999	John Gray	6.6	94	http://www.imdb.com/title/tt0162897/
Occupation	drama, war	2009		7.5		http://www.imdb.com/title/tt1253869/
The Brylcreem Boys	drama, romance, war	1998	Terence Ryan	6.1	106	http://www.imdb.com/title/tt0115770/
Mosquito Squadron	war, drama	1969	Boris Sagal	5.4	90	http://www.imdb.com/title/tt0064699/
Sharpe's Honour	action, adventure, history, war	1994	Tom Clegg	7.7		http://www.imdb.com/title/tt0111158/
Return from the River Kwai	war, drama	1989	Andrew V. McLaglen	4.8	101	http://www.imdb.com/title/tt0095985/
Breakthrough	drama, war	1979	Andrew V. McLaglen	4.9	115	http://www.imdb.com/title/tt0078320/
Anzacs	drama, history, war	1985		7.2	165	http://www.imdb.com/title/tt0088479/
Massacre in Rome	drama, history, war	1973	George Pan Cosmatos	6.3	110	http://www.imdb.com/title/tt0070592/
Fixed Bayonets!	action, drama, war	1951	Samuel Fuller	7	92	http://www.imdb.com/title/tt0043540/
The Steel Helmet	action, drama, war	1951	Samuel Fuller	7.5	85	http://www.imdb.com/title/tt0044072/
Malta Story	drama, history, war	1953	Brian Desmond Hurst	6.4	103	http://www.imdb.com/title/tt0046029/
The Naked and the Dead	drama, war	1958	Raoul Walsh	6.4	131	http://www.imdb.com/title/tt0051978/
Dunkirk	drama, history, war	1958	Leslie Norman	6.8	134	http://www.imdb.com/title/tt0051565/
Fires on the Plain	drama, war	1959	Kon Ichikawa	7.8	108	http://www.imdb.com/title/tt0053121/
The Great War	comedy, drama, war	1959	Mario Monicelli	7.8	137	http://www.imdb.com/title/tt0052861/
Sharpe's Regiment	action, adventure, history, war	1996	Tom Clegg	7.7	100	http://www.imdb.com/title/tt0117621/
Overlord	drama, history, war	1975	Stuart Cooper	7.2	83	http://www.imdb.com/title/tt0073502/
The Priest	drama, history, war	2009	Vladimir Khotinenko	6.9	130	http://www.imdb.com/title/tt1506452/
Beach Red	drama, war	1967	Cornel Wilde	6.3	105	http://www.imdb.com/title/tt0061389/
A Better Tomorrow III: Love and Death in Saigon	action, war	1989	Hark Tsui	5.8	105	http://www.imdb.com/title/tt0098691/
Winter Soldier	documentary, history, war	1972		7.6	96	http://www.imdb.com/title/tt0204058/
The Victors	war, drama	1963	Carl Foreman	7	175	http://www.imdb.com/title/tt0057652/
Go for Broke!	drama, history, war	1951	Robert Pirosh	6.7	92	http://www.imdb.com/title/tt0043590/
They Who Dare	drama, history, war	1954	Lewis Milestone	5.6	107	http://www.imdb.com/title/tt0046421/
The Cockleshell Heroes	action, war, drama	1955	José Ferrer	6.6	97	http://www.imdb.com/title/tt0049083/
Away All Boats	war, drama	1956	Joseph Pevney	6.2	114	http://www.imdb.com/title/tt0048971/
Sharpe's Battle	action, adventure, history, war	1995	Tom Clegg	7.7	100	http://www.imdb.com/title/tt0114416/
Sharpe's Siege	action, adventure, history, war	1996	Tom Clegg	7.6		http://www.imdb.com/title/tt0117622/
The Colt	action, drama, history, war, western	2005	Yelena Lanskaya	6.4	80	http://www.imdb.com/title/tt0416654/
Ambush	war, drama	1999	Olli Saarela	6.7	123	http://www.imdb.com/title/tt0162625/
Stryker's War	action, thriller, adventure, war, horror	1985	Josh Becker	5.7	84	http://www.imdb.com/title/tt0090093/
Journey to Shiloh	drama, war, western	1968	William Hale	5.7	101	http://www.imdb.com/title/tt0063161/
Monsignor	crime, drama, war	1982	Frank Perry	4.8	121	http://www.imdb.com/title/tt0084351/
Hell to Eternity	biography, drama, war	1960	Phil Karlson	6.9	131	http://www.imdb.com/title/tt0053901/
No Man Is an Island	war, drama	1962	Richard Goldstone, John Monks Jr.	6.9	114	http://www.imdb.com/title/tt0056283/
Black Cross	adventure, drama, history, romance, war	1960	Aleksander Ford	7	166	http://www.imdb.com/title/tt0054004/
Betrayed	drama, history, romance, thriller, war	1954	Gottfried Reinhardt	5.9	108	http://www.imdb.com/title/tt0046770/
What Price Glory	comedy, drama, musical, romance, war	1952	John Ford	6.2	111	http://www.imdb.com/title/tt0045323/
What Price Glory	comedy, drama, musical, romance, war	1952	John Ford	6.2	111	http://www.imdb.com/title/tt0045323/
California Dreamin'	comedy, drama, war	2007	Cristian Nemescu	7.6	155	http://www.imdb.com/title/tt0449573/
Coming Home	drama, romance, war	1998	Giles Foster	6.6	199	http://www.imdb.com/title/tt0158653/
Miss Evers' Boys	drama, war	1997	Joseph Sargent	7	118	http://www.imdb.com/title/tt0119679/
The Misfit Brigade	action, adventure, drama, war	1987	Gordon Hessler	5.4	99	http://www.imdb.com/title/tt0093546/
Land of Plenty	drama, war	2004	Wim Wenders	6.4	123	http://www.imdb.com/title/tt0382357/
And Starring Pancho Villa as Himself	biography, drama, history, war, western	2003	Bruce Beresford	6.6	112	http://www.imdb.com/title/tt0337824/
A Tale of Two Cities	drama, history, romance, war	1980	Jim Goddard	6.5	162	http://www.imdb.com/title/tt0081595/
The Haunted Airman	drama, thriller, war	2006	Chris Durlacher	4.4	68	http://www.imdb.com/title/tt0810892/
Code 207	action, drama, war	2011	Tino Struckmann	2.5	91	http://www.imdb.com/title/tt1295026/
Spring 1941	drama, war	2008	Uri Barbash	5.5	120	http://www.imdb.com/title/tt1252616/
Eleni	drama, war	1985	Peter Yates	6.5	114	http://www.imdb.com/title/tt0089079/
Come See the Paradise	drama, history, romance, war	1990	Alan Parker	6.5	138	http://www.imdb.com/title/tt0099291/
Map of the Human Heart	adventure, drama, romance, war	1992	Vincent Ward	6.8	109	http://www.imdb.com/title/tt0104812/
Born to Defense	action, war	1986	Jet Li	5.5	92	http://www.imdb.com/title/tt0096507/
The Crossing	biography, drama, history, war	2000	Robert Harmon	7	89	http://www.imdb.com/title/tt0210628/
Edges of the Lord	drama, crime, war	2001	Yurek Bogayevicz	6.8	95	http://www.imdb.com/title/tt0245090/
Citizen Soldiers	war	2014	Dale Dye			http://www.imdb.com/title/tt2118600/
The Passage	action, drama, war	1979	J. Lee Thompson	5.8	99	http://www.imdb.com/title/tt0079700/
Forbidden Ground	war	2013	Johan Earl, Adrian Powers		100	http://www.imdb.com/title/tt2186783/
Lili Marleen	drama, music, romance, war	1981	Rainer Werner Fassbinder	7.1	120	http://www.imdb.com/title/tt0082661/
Resurrected	drama, war	1989	Paul Greengrass	5.7	96	http://www.imdb.com/title/tt0098190/
The Boys of Abu Ghraib	drama, history, thriller, war	2013	Luke Moran			http://www.imdb.com/title/tt1965162/
Guy X	comedy, war	2005	Saul Metzstein	5.1	101	http://www.imdb.com/title/tt0408828/
American Soldiers	action, drama, history, war	2005	Sidney J. Furie	2.7	103	http://www.imdb.com/title/tt0425743/
Sharpe's Waterloo	action, adventure, history, war	1997	Tom Clegg	7.6		http://www.imdb.com/title/tt0120111/
Taking Sides	drama, music, war	2001	István Szabó	7	108	http://www.imdb.com/title/tt0260414/
Peacekeepers	drama, war	1999	Peter Kosminsky	7.7	175	http://www.imdb.com/title/tt0119873/
Biggles: Adventures in Time	adventure, family, sci_fi, war	1986	John Hough	5.5	108	http://www.imdb.com/title/tt0090729/
The Island on Bird Street	drama, war	1997	Søren Kragh-Jacobsen	6.9	107	http://www.imdb.com/title/tt0119389/
Spoils of War	action, war	2009	Jean Liberté	3		http://www.imdb.com/title/tt1393003/
April Morning	drama, history, war	1988	Delbert Mann	6.5	100	http://www.imdb.com/title/tt0094673/
A Farewell to Fools	drama, war	2013	Bogdan Dreyer	6.2	90	http://www.imdb.com/title/tt1634055/
The Tulse Luper Suitcases, Part 1: The Moab Story	adventure, biography, drama, romance, thriller, war	2003	Peter Greenaway	6.5	127	http://www.imdb.com/title/tt0307596/
Che Guevara	biography, drama, history, romance, war	2005	Josh Evans	6.2	102	http://www.imdb.com/title/tt0446667/
Sword of Honour	drama, war	2001	Bill Anderson	6.5	191	http://www.imdb.com/title/tt0273021/
A Lonely Place for Dying	action, thriller, war	2009	Justin Evans	6	94	http://www.imdb.com/title/tt1161861/
Imperium: Augustus	drama, history, romance, war	2003	Roger Young	6.1	200	http://www.imdb.com/title/tt0340529/
Carla's Song	drama, romance, war	1996	Ken Loach	6.8	127	http://www.imdb.com/title/tt0115832/
Churchill: The Hollywood Years	comedy, war	2004	Peter Richardson	4.9	84	http://www.imdb.com/title/tt0359078/
Fighting to Forgive	history, romance, war	2012	Serge Rodnunsky		99	http://www.imdb.com/title/tt2531136/
Oldest Living Confederate Widow Tells All	drama, war	1994	Ken Cameron	6.7	113	http://www.imdb.com/title/tt0110721/
The Dirty Dozen: Next Mission	action, war	1985	Andrew V. McLaglen	4.9	95	http://www.imdb.com/title/tt0089026/
Manticore	action, fantasy, horror, sci_fi, war	2005	Tripp Reed	3.8	88	http://www.imdb.com/title/tt0417943/
Shogun	action, adventure, drama, history, war	1980	Jerry London	7.7	125	http://www.imdb.com/title/tt0083069/
Horrors of War	action, drama, horror, sci_fi, war	2006	Peter John Ross, John Whitney	3.3	99	http://www.imdb.com/title/tt0439615/
The Tenth Man	drama, war	1988	Jack Gold	7	100	http://www.imdb.com/title/tt0096243/
All the Queen's Men	comedy, war, action, drama	2001	Stefan Ruzowitzky	3.9	99	http://www.imdb.com/title/tt0252223/
Iron Cross	drama, thriller, war	2009	Joshua Newton	5.4		http://www.imdb.com/title/tt1039614/
The Zookeeper	drama, war	2001	Ralph Ziman	7.3	108	http://www.imdb.com/title/tt0231001/
Battle of the Brave	drama, history, romance, war	2004	Jean Beaudin	5.3	143	http://www.imdb.com/title/tt0386669/
Platoon Leader	war, drama	1988	Aaron Norris	4.9	97	http://www.imdb.com/title/tt0095877/
Jinnah	biography, drama, war	1998	Jamil Dehlavi	7.1	110	http://www.imdb.com/title/tt0183306/
Burning Blue	biography, drama, romance, war	2013	D.M.W. Greer		96	http://www.imdb.com/title/tt1811307/
Copenhagen	drama, history, war	2002	Howard Davies	7.3	90	http://www.imdb.com/title/tt0340057/
Haven	biography, drama, history, war	2001	John Gray	6.3	180	http://www.imdb.com/title/tt0250862/
Joe and Max	biography, drama, sport, war	2002	Steve James	6.6	106	http://www.imdb.com/title/tt0281938/
Darling Lili	comedy, drama, music, war	1970	Blake Edwards	6.1	136	http://www.imdb.com/title/tt0065611/
War Requiem	drama, war	1989	Derek Jarman	6.5	92	http://www.imdb.com/title/tt0096416/
Britannic	action, drama, history, mystery, romance, war	2000	Brian Trenchard-Smith	5	93	http://www.imdb.com/title/tt0190281/
Sisters of War	drama, war	2010	Brendan Maher	5.8	95	http://www.imdb.com/title/tt1633245/
I'll Remember April	drama, family, war	2000	Bob Clark	6.1	90	http://www.imdb.com/title/tt0155754/
Heaven and Earth	action, adventure, drama, war	1990	Haruki Kadokawa	6.8	125	http://www.imdb.com/title/tt0099753/
Missing in America	drama, war	2005	Gabrielle Savage Dockterman	6.5	102	http://www.imdb.com/title/tt0384699/
For the Moment	romance, war, drama	1993	Aaron Kim Johnston	6	120	http://www.imdb.com/title/tt0109823/
Kandahar Break	drama, romance, thriller, war	2009	David Whitney	4.9	94	http://www.imdb.com/title/tt1490726/
Silent Night	biography, drama, war	2002	Rodney Gibbons	7.6	100	http://www.imdb.com/title/tt0338434/
S.S. Doomtrooper	action, horror, sci_fi, war	2006	David Flores	2.7	90	http://www.imdb.com/title/tt0795457/
7	crime, drama, horror, mystery, thriller, war	2008	Ingo Storm	4	97	http://www.imdb.com/title/tt1339040/
Mission of the Shark: The Saga of the U.S.S. Indianapolis	action, drama, history, war	1991	Robert Iscove	6.3	100	http://www.imdb.com/title/tt0102455/
Beautiful People	comedy, drama, war	1999	Jasmin Dizdar	6.2	107	http://www.imdb.com/title/tt0159272/
Talk of Angels	drama, romance, war	1998	Nick Hamm	6	96	http://www.imdb.com/title/tt0120271/
Shot Through the Heart	drama, war	1998	David Attwood	7.1	112	http://www.imdb.com/title/tt0171741/
Dad's Army	comedy, war	1971	Norman Cohen	6.4	95	http://www.imdb.com/title/tt0066963/
Berserker	action, adventure, fantasy, war	2004	Paul Matthews	3.7	84	http://www.imdb.com/title/tt0264410/
Horatio Hornblower: The Fire Ship	adventure, drama, war	1998	Andrew Grieve	7.8	93	http://www.imdb.com/title/tt0194947/
A Soldier's Sweetheart	drama, war	1998	Thomas Michael Donnelly	6.1	112	http://www.imdb.com/title/tt0129414/
South Pacific	comedy, drama, musical, romance, war	2001	Richard Pearce	5.8	129	http://www.imdb.com/title/tt0242898/
Pippin: His Life and Times	history, musical, romance, war	1981	David Sheehan	7.3	112	http://www.imdb.com/title/tt0082909/
The Truce	drama, history, war	1997	Francesco Rosi	6.6	125	http://www.imdb.com/title/tt0117959/
One Man's Hero	action, drama, history, romance, war, western	1999	Lance Hool	5.7	121	http://www.imdb.com/title/tt0120775/
Carry on England	comedy, war	1976	Gerald Thomas	3	89	http://www.imdb.com/title/tt0074286/
Dog Tags	action, war	1988	Romano Scavolini	4.2	93	http://www.imdb.com/title/tt0099447/
Last of the Mohicans	action, adventure, war	1977	James L. Conway	6.8	120	http://www.imdb.com/title/tt0076300/
Red vs. Blue Season 9	animation, action, comedy, sci_fi, war	2011	Burnie Burns, Matt Hullum	7.1	125	http://www.imdb.com/title/tt2114454/
Niflheim: Blood & Bullets	horror, war	2009	Nathaniel Iwaszko	1.7		http://www.imdb.com/title/tt1327826/
Second Nature	drama, mystery, sci_fi, thriller, war	2003	Ben Bolt	5.3	90	http://www.imdb.com/title/tt0326121/
St. Nazaire	drama, war	????	David Yates			http://www.imdb.com/title/tt1647670/
Lover's Prayer	drama, romance, war	2001	Reverge Anselmo	5.1	106	http://www.imdb.com/title/tt0200422/
Hiroshima	drama, war	1995	Koreyoshi Kurahara, Roger Spottiswoode	7.6	190	http://www.imdb.com/title/tt0113309/
Four Saints	action, drama, history, war	2013	Jean-Pierre Isbouts		96	http://www.imdb.com/title/tt1729646/
First Light	biography, drama, war	2010	Matthew Whiteman	6.4	75	http://www.imdb.com/title/tt1653661/
Running Free	adventure, drama, family, history, war	1999	Sergey Bodrov	5.1	81	http://www.imdb.com/title/tt0173910/
Tempo di uccidere	drama, war	1989	Giuliano Montaldo	5.2	110	http://www.imdb.com/title/tt0100762/
I Am Soldier	action, thriller, war	2013	Ronnie Thompson			http://www.imdb.com/title/tt2717318/
The Torturer	drama, horror, mystery, thriller, war	2008	Graham Green	4.4	86	http://www.imdb.com/title/tt1245678/
A Texas Funeral	comedy, drama, fantasy, romance, war, western	1999	William Blake Herron	6.3	98	http://www.imdb.com/title/tt0180242/
The Blood of Others	drama, history, romance, war	1984	Claude Chabrol	5.2	135	http://www.imdb.com/title/tt0088038/
Tears in the Rain	drama, romance, war	1988	Don Sharp	5.8	100	http://www.imdb.com/title/tt0096237/
Florence Nightingale	biography, drama, family, romance, war	1985	Daryl Duke	7.4	140	http://www.imdb.com/title/tt0089157/
For Love of Country: Approaching Midnight	crime, drama, romance, war	2013	Sam Logan Khaleghi			http://www.imdb.com/title/tt0837559/
The Attic: The Hiding of Anne Frank	drama, history, war	1988	John Erman	7	95	http://www.imdb.com/title/tt0094685/
Imperium: Nerone	drama, war	2004	Paul Marcus	5.6	181	http://www.imdb.com/title/tt0383790/
The Veteran	drama, war	2006	Sidney J. Furie	3.3	90	http://www.imdb.com/title/tt0493322/
Mata Hari	drama, thriller, war	1985	Curtis Harrington	2.5	108	http://www.imdb.com/title/tt0089565/
The Wall	drama, war	1998	Joseph Sargent	6.2	95	http://www.imdb.com/title/tt0162041/
A Bear Named Winnie	drama, war	2004	John Kent Harrison	6.7	90	http://www.imdb.com/title/tt0437088/
Operation: Sunrise	action, drama, horror, war	2008	Donovan Cerminara	3.1	102	http://www.imdb.com/title/tt1346295/
Hitler's S.S.: Portrait in Evil	drama, war	1985	Jim Goddard	6.5	135	http://www.imdb.com/title/tt0089279/
Coronado	action, adventure, comedy, war	2003	Claudio Faeh	4.4	88	http://www.imdb.com/title/tt0337945/
Crazy Horse	action, biography, drama, war, western	1996	John Irvin	5.9	90	http://www.imdb.com/title/tt0115969/
Sharpe's Revenge	action, adventure, history, war	1997	Tom Clegg	7.6		http://www.imdb.com/title/tt0120110/
Weekend at Dunkirk	drama, war	1964	Henri Verneuil	6.7	119	http://www.imdb.com/title/tt0058740/
Attack on the Iron Coast	action, drama, war	1968	Paul Wendkos	5.4	89	http://www.imdb.com/title/tt0062688/
Back Door to Hell	war, drama	1964	Monte Hellman	5.3	75	http://www.imdb.com/title/tt0057864/
Battle at Bloody Beach	drama, war	1961	Herbert Coleman	5.4	83	http://www.imdb.com/title/tt0054671/
Take the High Ground!	comedy, war, drama	1953	Richard Brooks	6.1	101	http://www.imdb.com/title/tt0046398/
Odette	drama, war	1950	Herbert Wilcox	6.8	124	http://www.imdb.com/title/tt0043871/
Sharpe's Mission	action, adventure, history, war	1996	Tom Clegg	7.6	100	http://www.imdb.com/title/tt0117620/
Going Back	action, drama, war	2001	Sidney J. Furie	5.1	113	http://www.imdb.com/title/tt0243278/
Faith of My Fathers	biography, drama, war	2005	Peter Markle	6.6	90	http://www.imdb.com/title/tt0444626/
Long Tan	action, drama, war	2014	Kriv Stenders			http://www.imdb.com/title/tt0441881/
The Last Confederate: The Story of Robert Adams	action, drama, history, romance, war	2005	A. Blaine Miller, Julian Adams	5.1	96	http://www.imdb.com/title/tt0339743/
Wicked Spring	drama, war, western	2002	Kevin R. Hershberger	5.7	102	http://www.imdb.com/title/tt0235048/
Eye of the Eagle	action, drama, family, history, war	1997	Peter Flinth	6.3	91	http://www.imdb.com/title/tt0120565/
Lucie Aubrac	biography, drama, war	1997	Claude Berri	6.7	115	http://www.imdb.com/title/tt0119586/
Joanna	drama, war	2010	Feliks Falk	6.7		http://www.imdb.com/title/tt1799110/
Death and Glory in Changde	action, drama, history, war	2010	Dong Shen	5.3	131	http://www.imdb.com/title/tt1773370/
Menschen	history, war	2012	Sarah R. Lotfi	5.7		http://www.imdb.com/title/tt2224676/
Captain Conan	drama, war	1996	Bertrand Tavernier	7.1	129	http://www.imdb.com/title/tt0115822/
Safe Conduct	biography, drama, history, war	2002	Bertrand Tavernier	6.9	170	http://www.imdb.com/title/tt0269461/
Spy Sorge	action, thriller, war	2003	Masahiro Shinoda	6.5	182	http://www.imdb.com/title/tt0316665/
The Edelweiss Pirates	drama, history, war	2004	Niko Brücher	6.1	111	http://www.imdb.com/title/tt0240473/
Purple Butterfly	drama, history, war	2003	Ye Lou	5.9	127	http://www.imdb.com/title/tt0363290/
Beyond Enemy Lines	drama, war	2004	Åke Lindman	6.5	127	http://www.imdb.com/title/tt0377935/
Lorelei: The Witch of the Pacific Ocean	action, drama, sci_fi, thriller, war	2005	Shinji Higuchi, Cellin Gluck	5.2	128	http://www.imdb.com/title/tt0406941/
The Battle of El Alamein	action, drama, history, war	1969	Calvin Jackson Padget	5.1	96	http://www.imdb.com/title/tt0062714/
Escape by Night	drama, war	1960	Roberto Rossellini	7.3	138	http://www.imdb.com/title/tt0052781/
The Iron Triangle	drama, war	1989	Eric Weston	5.9	91	http://www.imdb.com/title/tt0097593/
