Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
Children of the Corn: Genesis	horror, thriller	2011	Joel Soisson	3.8		http://www.imdb.com/title/tt1745672/
Cat's Eye	comedy, horror, thriller	1985	Lewis Teague	6	94	http://www.imdb.com/title/tt0088889/
Dark Angel	action, crime, drama, horror, sci_fi, thriller	1990	Craig R. Baxley	5.6	91	http://www.imdb.com/title/tt0099817/
Thinner	horror, thriller	1996	Tom Holland	5.4	92	http://www.imdb.com/title/tt0117894/
Tag	drama, horror, thriller	2014	Sam Walker			http://www.imdb.com/title/tt2641256/
Darkness	horror	2002	Jaume Balagueró	5.3	102	http://www.imdb.com/title/tt0273517/
Asylum	horror, sci_fi, thriller	2008	David R. Ellis	4	93	http://www.imdb.com/title/tt0804443/
Sleepaway Camp	horror, thriller	1983	Robert Hiltzik	5.9	88	http://www.imdb.com/title/tt0086320/
Leatherface: Texas Chainsaw Massacre III	horror, thriller	1990	Jeff Burr	4.8	85	http://www.imdb.com/title/tt0099994/
Hellraiser III: Hell on Earth	action, comedy, drama, horror, war	1992	Anthony Hickox	5.2	93	http://www.imdb.com/title/tt0104409/
Jason X	horror, sci_fi, thriller	2001	Jim Isaac	4.3	91	http://www.imdb.com/title/tt0211443/
Night Wolf	action, horror	2010	Jonathan Glendening	4.4	81	http://www.imdb.com/title/tt1411232/
Tamara	horror, fantasy, thriller	2005	Jeremy Haft	5	98	http://www.imdb.com/title/tt0401815/
Outpost	action, horror, sci_fi	2007	Steve Barker	5.8	90	http://www.imdb.com/title/tt0892899/
The Children	horror, mystery, thriller	2008	Tom Shankland	6	84	http://www.imdb.com/title/tt1172571/
Altered	horror, sci_fi, thriller	2006	Eduardo Sánchez	5.6	88	http://www.imdb.com/title/tt0457275/
Dead End	horror, mystery, thriller, comedy	2003	Jean-Baptiste Andrea, Fabrice Canepa	6.7	85	http://www.imdb.com/title/tt0308152/
Piranha	comedy, horror, sci_fi	1978	Joe Dante	5.8	94	http://www.imdb.com/title/tt0078087/
The Brood	horror, sci_fi	1979	David Cronenberg	6.8	92	http://www.imdb.com/title/tt0078908/
Friday the 13th Part III	horror, thriller	1982	Steve Miner	5.3	95	http://www.imdb.com/title/tt0083972/
The Hitcher	action, thriller	1986	Robert Harmon	7.2	97	http://www.imdb.com/title/tt0091209/
Prince of Darkness	horror	1987	John Carpenter	6.6	102	http://www.imdb.com/title/tt0093777/
Hellbound: Hellraiser II	horror, thriller	1988	Tony Randel	6.2	97	http://www.imdb.com/title/tt0095294/
Screamers	action, adventure, horror, sci_fi, thriller	1995	Christian Duguay	6.2	108	http://www.imdb.com/title/tt0114367/
They	horror, mystery, thriller	2002	Robert Harmon	4.7	89	http://www.imdb.com/title/tt0283632/
Growth	horror, sci_fi, thriller	2010	Gabriel Cowan	4.2	90	http://www.imdb.com/title/tt1300159/
Behind the Mask: The Rise of Leslie Vernon	comedy, horror, thriller	2006	Scott Glosserman	6.7	92	http://www.imdb.com/title/tt0437857/
Solstice	drama, horror, mystery, thriller	2008	Dan Myrick	5.2	91	http://www.imdb.com/title/tt0473267/
Eye See You	crime, horror, mystery, thriller	2002	Jim Gillespie	5	96	http://www.imdb.com/title/tt0160184/
Nightwatch	drama, horror, thriller	1997	Ole Bornedal	6.2	101	http://www.imdb.com/title/tt0119791/
Halloween 4: The Return of Michael Myers	horror, thriller	1988	Dwight H. Little	5.7	88	http://www.imdb.com/title/tt0095271/
Halloween: Resurrection	horror, thriller	2002	Rick Rosenthal	3.9	94	http://www.imdb.com/title/tt0220506/
Creature	horror	2011	Fred Andrews	3.8	93	http://www.imdb.com/title/tt1686018/
Hatchet II	horror, thriller	2010	Adam Green	5.3	85	http://www.imdb.com/title/tt1270835/
Primal	horror, thriller	2010	Josh Reed	4.8	80	http://www.imdb.com/title/tt1438534/
Dagon	fantasy, horror, mystery, thriller	2001	Stuart Gordon	6.1	95	http://www.imdb.com/title/tt0264508/
Embrace of the Vampire	horror, thriller	1995	Anne Goursaud	4	92	http://www.imdb.com/title/tt0109723/
Bone Tomahawk	horror, western	2014	S. Craig Zahler			http://www.imdb.com/title/tt2494362/
Phantom of the Paradise	comedy, drama, fantasy, music, thriller	1974	Brian De Palma	7	92	http://www.imdb.com/title/tt0071994/
Exorcist II: The Heretic	horror, mystery, thriller	1977	John Boorman	3.7	118	http://www.imdb.com/title/tt0076009/
Damien: Omen II	horror, mystery	1978	Don Taylor	6.1	107	http://www.imdb.com/title/tt0077394/
Once Bitten	comedy, horror	1985	Howard Storm	5.1	94	http://www.imdb.com/title/tt0089730/
April Fool's Day	comedy, horror, mystery	1986	Fred Walton	5.9	89	http://www.imdb.com/title/tt0090655/
Psycho III	horror, mystery, thriller	1986	Anthony Perkins	4.9	93	http://www.imdb.com/title/tt0091799/
Creepshow 2	comedy, horror, thriller	1987	Michael Gornick	5.6	92	http://www.imdb.com/title/tt0092796/
The Hidden	action, crime, horror, sci_fi	1987	Jack Sholder	6.9	96	http://www.imdb.com/title/tt0093185/
Elvira: Mistress of the Dark	comedy, horror	1988	James Signorelli	5.8	96	http://www.imdb.com/title/tt0095088/
Poltergeist III	horror, thriller	1988	Gary Sherman	4.2	98	http://www.imdb.com/title/tt0095889/
The Dark Half	horror, mystery	1993	George A. Romero	5.8	122	http://www.imdb.com/title/tt0106664/
Tales from the Crypt: Demon Knight	comedy, horror, thriller	1995	Ernest Dickerson	6.5	92	http://www.imdb.com/title/tt0114608/
An American Werewolf in Paris	horror, romance, thriller, comedy	1997	Anthony Waller	4.9	105	http://www.imdb.com/title/tt0118604/
The Rage: Carrie 2	horror, thriller	1999	Katt Shea	4.3	104	http://www.imdb.com/title/tt0144814/
Virus	action, horror, thriller, sci_fi	1999	John Bruno	4.6	99	http://www.imdb.com/title/tt0120458/
Valentine	horror, thriller	2001	Jamie Blanks	4.4	96	http://www.imdb.com/title/tt0242998/
Rogue River	horror, thriller	2012	Jourdan McClure	4.2	81	http://www.imdb.com/title/tt1560978/
YellowBrickRoad	horror, thriller	2010	Jesse Holland, Andy Mitton	4.5	98	http://www.imdb.com/title/tt1398428/
The Traveler	horror, thriller	2010	Michael Oblowitz	4	96	http://www.imdb.com/title/tt1533084/
Dance of the Dead	comedy, horror	2008	Gregg Bishop	5.8	87	http://www.imdb.com/title/tt0926063/
Dying Breed	horror, thriller	2008	Jody Dwyer	5.3	92	http://www.imdb.com/title/tt1064744/
Autopsy	horror, mystery, thriller	2008	Adam Gierasch	5	84	http://www.imdb.com/title/tt0443435/
Vampire's Kiss	comedy, fantasy, horror	1988	Robert Bierman	5.5	103	http://www.imdb.com/title/tt0098577/
Ilsa: She Wolf of the SS	horror, war	1975	Don Edmonds	5.1	96	http://www.imdb.com/title/tt0071650/
The Stepford Wives	horror, mystery, sci_fi, thriller	1975	Bryan Forbes	6.8	115	http://www.imdb.com/title/tt0073747/
The Legend of Hell House	horror, mystery	1973	John Hough	6.8	95	http://www.imdb.com/title/tt0070294/
Deep Red	horror, mystery, thriller	1975	Dario Argento	7.6	126	http://www.imdb.com/title/tt0073582/
Nosferatu the Vampyre	horror	1979	Werner Herzog	7.5	107	http://www.imdb.com/title/tt0079641/
Halloween III: Season of the Witch	horror, sci_fi	1982	Tommy Lee Wallace	4.1	98	http://www.imdb.com/title/tt0085636/
Dreamscape	adventure, sci_fi, thriller, horror	1984	Joseph Ruben	6.3	99	http://www.imdb.com/title/tt0087175/
Friday the 13th: A New Beginning	horror, mystery, thriller	1985	Danny Steinmann	4.3	92	http://www.imdb.com/title/tt0089173/
Jason Lives: Friday the 13th Part VI	horror, thriller	1986	Tom McLoughlin	5.5	86	http://www.imdb.com/title/tt0091080/
Troll	fantasy, horror	1986	John Carl Buechler	3.9	82	http://www.imdb.com/title/tt0092115/
Halloween 5	horror, thriller	1989	Dominique Otherin-Girard	4.8	96	http://www.imdb.com/title/tt0097474/
The Serpent and the Rainbow	horror, thriller	1988	Wes Craven	6.3	98	http://www.imdb.com/title/tt0096071/
The Seventh Sign	drama, fantasy, horror, thriller	1988	Carl Schultz	5.8	97	http://www.imdb.com/title/tt0096073/
Nightbreed	fantasy, horror	1990	Clive Barker	6.2	102	http://www.imdb.com/title/tt0100260/
Innocent Blood	comedy, crime, horror, thriller	1992	John Landis	6	112	http://www.imdb.com/title/tt0104511/
Needful Things	crime, drama, fantasy, horror, thriller	1993	Fraser C. Heston	6	120	http://www.imdb.com/title/tt0107665/
Hellraiser: Bloodline	horror, sci_fi	1996	Alan Smithee, Alan Smithee	4.7	85	http://www.imdb.com/title/tt0116514/
FeardotCom	horror, thriller, crime	2002	William Malone	3.3	101	http://www.imdb.com/title/tt0295254/
Venom	thriller, horror	2005	Jim Gillespie	4.6	85	http://www.imdb.com/title/tt0428251/
Gone	drama, horror, thriller	2006	Ringan Ledwidge	5.3	88	http://www.imdb.com/title/tt0482374/
The Objective	horror, sci_fi, thriller	2008	Daniel Myrick	5.5	90	http://www.imdb.com/title/tt0962711/
Whisper	crime, drama, horror, thriller	2007	Stewart Hendler	5.7	94	http://www.imdb.com/title/tt0435528/
Critters 3	comedy, horror, sci_fi, thriller	1991	Kristine Peterson	3.8	86	http://www.imdb.com/title/tt0101627/
Demons	horror	1985	Lamberto Bava	6.4	88	http://www.imdb.com/title/tt0089013/
Pumpkinhead	horror	1988	Stan Winston	6	86	http://www.imdb.com/title/tt0095925/
Waxwork	comedy, fantasy, horror	1988	Anthony Hickox	6	95	http://www.imdb.com/title/tt0096426/
My Bloody Valentine	horror, thriller	1981	George Mihalka	5.9	90	http://www.imdb.com/title/tt0082782/
A Haunted House 2	comedy, horror	2014				http://www.imdb.com/title/tt2828996/
Child's Play	horror, thriller	2014	Don Mancini			http://www.imdb.com/title/tt1134807/
The Ten O'Clock People	horror, thriller	2014	Tom Holland			http://www.imdb.com/title/tt2194374/
Black Christmas	horror, mystery, thriller	1974	Bob Clark	7.1	98	http://www.imdb.com/title/tt0071222/
The Car	horror, mystery, thriller	1977	Elliot Silverstein	5.6	96	http://www.imdb.com/title/tt0075809/
Omen III: The Final Conflict	horror, thriller	1981	Graham Baker	5.4	108	http://www.imdb.com/title/tt0082377/
Friday the 13th Part VIII: Jason Takes Manhattan	horror	1989	Rob Hedden	4.2	100	http://www.imdb.com/title/tt0097388/
Ernest Scared Stupid	comedy, family, fantasy, horror	1991	John Cherry	5.3	91	http://www.imdb.com/title/tt0101821/
The Relic	horror, mystery, thriller	1997	Peter Hyams	5.5	110	http://www.imdb.com/title/tt0120004/
Wishmaster	fantasy, horror	1997	Robert Kurtzman	5.4	90	http://www.imdb.com/title/tt0120524/
White Noise 2: The Light	drama, horror, thriller	2007	Patrick Lussier	5.7	99	http://www.imdb.com/title/tt0496436/
Scar	crime, horror, thriller	2007	Jed Weintrob	4	90	http://www.imdb.com/title/tt0847520/
I Sell the Dead	comedy, horror	2008	Glenn McQuaid	6	85	http://www.imdb.com/title/tt0902290/
The Killing Gene	crime, drama, horror, thriller	2007	Tom Shankland	5.6	104	http://www.imdb.com/title/tt0804552/
Wicked Little Things	drama, horror	2006	J.S. Cardone	5	94	http://www.imdb.com/title/tt0470000/
Feed	crime, horror, thriller	2005	Brett Leonard	5.3	101	http://www.imdb.com/title/tt0445965/
Prey	adventure, horror, thriller	2007	Darrell James Roodt	4.6	92	http://www.imdb.com/title/tt0468536/
Die Hard Dracula	comedy, horror	1998	Peter Horak	1.9	88	http://www.imdb.com/title/tt0162930/
Texas Chainsaw Massacre: The Next Generation	comedy, horror, thriller	1994	Kim Henkel	2.9	95	http://www.imdb.com/title/tt0110978/
Santa Sangre	drama, horror	1989	Alejandro Jodorowsky	7.5	123	http://www.imdb.com/title/tt0098253/
The Stuff	horror, comedy, sci_fi, mystery	1985	Larry Cohen	5.8	93	http://www.imdb.com/title/tt0090094/
City of the Living Dead	horror	1980	Lucio Fulci	6.1	93	http://www.imdb.com/title/tt0081318/
Oculus	horror	2014	Mike Flanagan			http://www.imdb.com/title/tt2388715/
The Curse of Downers Grove	horror, thriller	2014	Derick Martini			http://www.imdb.com/title/tt1772261/
The Fury	drama, horror, sci_fi, thriller	1978	Brian DePalma	6.3	118	http://www.imdb.com/title/tt0077588/
When a Stranger Calls	horror, thriller	1979	Fred Walton	6.4	97	http://www.imdb.com/title/tt0080130/
Amityville II: The Possession	drama, horror, thriller	1982	Damiano Damiani	5	104	http://www.imdb.com/title/tt0083550/
Friday the 13th Part VII: The New Blood	horror, thriller	1988	John Carl Buechler	4.9	88	http://www.imdb.com/title/tt0095179/
Phantasm II	action, fantasy, horror, sci_fi, thriller	1988	Don Coscarelli	6.3	97	http://www.imdb.com/title/tt0095863/
Jason Goes to Hell: The Final Friday	horror, thriller	1993	Adam Marcus	4.2	87	http://www.imdb.com/title/tt0107254/
The Abandoned	horror, mystery, thriller	2006	Nacho Cerdà	5.7	99	http://www.imdb.com/title/tt0475937/
Freezing People Is Easy	comedy, drama, horror, sci_fi, thriller	2013	Errol Morris			http://www.imdb.com/title/tt1418349/
One-Eyed Monster	comedy, horror, sci_fi	2008	Adam Fields	4.2	84	http://www.imdb.com/title/tt0988043/
The Dark	horror, mystery, thriller	2005	John Fawcett	5.3	93	http://www.imdb.com/title/tt0411267/
The Woods	horror, mystery, thriller	2006	Lucky McKee	5.7	91	http://www.imdb.com/title/tt0380066/
The Tattooist	horror, thriller	2007	Peter Burger	5.1	92	http://www.imdb.com/title/tt0817228/
Anamorph	crime, horror, thriller	2007	H.S. Miller	5.5	107	http://www.imdb.com/title/tt0497323/
Man-Thing	action, horror, sci_fi	2005	Brett Leonard	4.1	97	http://www.imdb.com/title/tt0290747/
From Within	horror, mystery, thriller	2008	Phedon Papamichael	5.6	89	http://www.imdb.com/title/tt1063056/
Bad Biology	fantasy, horror	2008	Frank Henenlotter	4.7	84	http://www.imdb.com/title/tt0974977/
Versus	action, fantasy, horror	2000	Ryûhei Kitamura	6.5	119	http://www.imdb.com/title/tt0275773/
Bordello of Blood	horror, comedy	1996	Gilbert Adler	5	87	http://www.imdb.com/title/tt0117826/
Cutting Class	comedy, horror, thriller	1989	Rospo Pallenberg	3.8	91	http://www.imdb.com/title/tt0097136/
Society	comedy, horror	1989	Brian Yuzna	6.4	99	http://www.imdb.com/title/tt0098354/
Night of the Creeps	comedy, horror, sci_fi, thriller	1986	Fred Dekker	6.7	88	http://www.imdb.com/title/tt0091630/
Night of the Demons	horror	1988	Kevin S. Tenney	6.1	90	http://www.imdb.com/title/tt0093624/
The Amityville Horror: The Lost Tapes	horror, thriller	2014	David Bruckner			http://www.imdb.com/title/tt1935897/
Sisters	horror, thriller	1973	Brian De Palma	6.9	93	http://www.imdb.com/title/tt0070698/
They Came from Within	horror, sci_fi	1975	David Cronenberg	6.6	87	http://www.imdb.com/title/tt0073705/
Attack of the Killer Tomatoes!	comedy, horror, sci_fi, musical	1978	John De Bello	4.5	83	http://www.imdb.com/title/tt0080391/
Dracula	horror, romance	1979	John Badham	6.2	109	http://www.imdb.com/title/tt0079073/
High Spirits	comedy, fantasy, horror, romance	1988	Neil Jordan	5.3	99	http://www.imdb.com/title/tt0095304/
Return of the Living Dead Part II	comedy, horror	1988	Ken Wiederhorn	5.5	89	http://www.imdb.com/title/tt0095990/
Shocker	comedy, horror, thriller	1989	Wes Craven	5.1	109	http://www.imdb.com/title/tt0098320/
The Fly II	horror, sci_fi	1989	Chris Walas	4.7	105	http://www.imdb.com/title/tt0097368/
Tales from the Darkside: The Movie	comedy, horror, thriller	1990	John Harrison	5.9	93	http://www.imdb.com/title/tt0100740/
Split Second	action, crime, horror, sci_fi, thriller	1992	Tony Maylam	5.9	90	http://www.imdb.com/title/tt0105459/
Lord of Illusions	horror, mystery, thriller	1995	Clive Barker	5.8	109	http://www.imdb.com/title/tt0113690/
Urban Legends: Final Cut	horror, mystery, thriller	2000	John Ottman	3.8	97	http://www.imdb.com/title/tt0192731/
Willard	drama, horror, sci_fi, thriller	2003	Glen Morgan	6	100	http://www.imdb.com/title/tt0310357/
It's Alive	horror, sci_fi	2008	Josef Rusnak	3.6	80	http://www.imdb.com/title/tt1172060/
Red Mist	horror, thriller	2008	Paddy Breathnach	5	82	http://www.imdb.com/title/tt1185264/
2001 Maniacs	comedy, horror	2005	Tim Sullivan	5.3	87	http://www.imdb.com/title/tt0264323/
Cthulhu	drama, horror, thriller	2007	Daniel Gildark	4.6		http://www.imdb.com/title/tt0478126/
Train	horror, thriller	2008	Gideon Raff	4.7	94	http://www.imdb.com/title/tt1015474/
Toolbox Murders	horror, mystery	2004	Tobe Hooper	5.2	95	http://www.imdb.com/title/tt0367153/
Babysitter Wanted	horror, thriller	2008	Jonas Barnes, Michael Manasseri	5.5	93	http://www.imdb.com/title/tt0819755/
Undead	action, comedy, horror, sci_fi	2003	The Spierig Brothers, The Spierig Brothers	5.5	104	http://www.imdb.com/title/tt0339840/
Return of the Living Dead III	horror, romance, sci_fi	1993	Brian Yuzna	5.7	97	http://www.imdb.com/title/tt0107953/
Brain Damage	comedy, horror	1988	Frank Henenlotter	6.5	84	http://www.imdb.com/title/tt0094793/
Swamp Thing	horror, sci_fi	1982	Wes Craven	5.3	91	http://www.imdb.com/title/tt0084745/
Basket Case	comedy, horror	1982	Frank Henenlotter	6	91	http://www.imdb.com/title/tt0083624/
Jessabelle	horror, thriller	2014	Kevin Greutert			http://www.imdb.com/title/tt2300975/
Jabberwocky	adventure, comedy, fantasy, horror	1977	Terry Gilliam	6.1	105	http://www.imdb.com/title/tt0076221/
Critters 2	comedy, horror, sci_fi, thriller	1988	Mick Garris	4.9	86	http://www.imdb.com/title/tt0094919/
Children of the Corn II: The Final Sacrifice	horror, thriller	1992	David F. Price	3.8	92	http://www.imdb.com/title/tt0106557/
Brainscan	comedy, horror, sci_fi, thriller	1994	John Flynn	5.8	96	http://www.imdb.com/title/tt0109327/
Dark Floors	fantasy, horror	2008	Pete Riski	4.6	85	http://www.imdb.com/title/tt0985025/
Boogeyman 2	drama, horror, thriller	2007	Jeff Betancourt	4.9	93	http://www.imdb.com/title/tt0900357/
Flight of the Living Dead	action, horror, sci_fi	2007	Scott Thomas	5.2	94	http://www.imdb.com/title/tt0780583/
The Zombie Diaries	horror, sci_fi	2006	Michael Bartlett, Kevin Gates	4.1	85	http://www.imdb.com/title/tt0876294/
The Zodiac	crime, drama, horror, mystery, thriller	2005	Alexander Bulkley	5.4	92	http://www.imdb.com/title/tt0371739/
Ginger Snaps 2: Unleashed	horror, thriller	2004	Brett Sullivan	6.4	94	http://www.imdb.com/title/tt0353489/
Jack Brooks: Monster Slayer	action, comedy, horror	2007	Jon Knautz	6	85	http://www.imdb.com/title/tt0816539/
Dead Birds	horror, thriller, western	2004	Alex Turner	5.6	91	http://www.imdb.com/title/tt0377749/
Pervert!	comedy, horror	2005	Jonathan Yudis	4.6	81	http://www.imdb.com/title/tt0460898/
Hush	horror, thriller	2008	Mark Tonderai	6	91	http://www.imdb.com/title/tt1093369/
Otis	comedy, crime, horror, thriller	2008	Tony Krantz	6	100	http://www.imdb.com/title/tt0996967/
My Little Eye	horror, mystery, thriller	2002	Marc Evans	5.6	95	http://www.imdb.com/title/tt0280969/
Beowulf	action, adventure, fantasy, horror, sci_fi, thriller	1999	Graham Baker	3.8	95	http://www.imdb.com/title/tt0120604/
Deathwatch	drama, horror, war, thriller	2002	Michael J. Bassett	5.9	94	http://www.imdb.com/title/tt0286306/
The Night Flier	fantasy, horror, mystery	1997	Mark Pavia	5.7	93	http://www.imdb.com/title/tt0119784/
Maniac Cop	action, crime, horror, thriller	1988	William Lustig	5.8	85	http://www.imdb.com/title/tt0095583/
C.H.U.D.	horror, sci_fi	1984	Douglas Cheek	5.3	88	http://www.imdb.com/title/tt0087015/
Happy Birthday to Me	horror, mystery, thriller	1981	J. Lee Thompson	5.7	110	http://www.imdb.com/title/tt0082498/
The Sentinel	horror, thriller	1977	Michael Winner	6.2	92	http://www.imdb.com/title/tt0076683/
Motel Hell	comedy, horror	1980	Kevin Connor	5.9	101	http://www.imdb.com/title/tt0081184/
Deadly Friend	drama, horror, mystery, sci_fi	1986	Wes Craven	5.1	91	http://www.imdb.com/title/tt0090917/
Vamp	comedy, horror	1986	Richard Wenk	5.4	93	http://www.imdb.com/title/tt0092147/
Monkey Shines	drama, horror, sci_fi, thriller	1988	George A. Romero	6.1	113	http://www.imdb.com/title/tt0095652/
DeepStar Six	action, horror, sci_fi, thriller	1989	Sean S. Cunningham	4.7	105	http://www.imdb.com/title/tt0097179/
The Guardian	drama, horror, mystery, thriller	1990	William Friedkin	5.1	92	http://www.imdb.com/title/tt0099710/
Seed	horror	2007	Uwe Boll	2.9	90	http://www.imdb.com/title/tt0758781/
House of 9	drama, horror, mystery, thriller	2005	Steven R. Monroe	5.5	86	http://www.imdb.com/title/tt0395585/
Gutterballs	comedy, horror, sport	2008	Ryan Nicholson	4.7	96	http://www.imdb.com/title/tt1087853/
Class of 1999	action, horror, sci_fi	1990	Mark L. Lester	5.4	99	http://www.imdb.com/title/tt0099277/
Crimewave	comedy, crime, horror	1985	Sam Raimi	5.6	83	http://www.imdb.com/title/tt0088967/
The Island	action, adventure, drama, horror, mystery, thriller	1980	Michael Ritchie	5.1	109	http://www.imdb.com/title/tt0080934/
Alligator	horror, sci_fi	1980	Lewis Teague	5.8	91	http://www.imdb.com/title/tt0080354/
Prom Night	horror, mystery, thriller	1980	Paul Lynch	5.2	89	http://www.imdb.com/title/tt0081383/
Orca	adventure, horror, thriller	1977	Michael Anderson	5.2	92	http://www.imdb.com/title/tt0076504/
Transylvania 6-5000	comedy, horror	1985	Rudy De Luca	4.5	93	http://www.imdb.com/title/tt0090196/
Transylmania	comedy, horror	2009	David Hillenbrand, Scott Hillenbrand	3.7	92	http://www.imdb.com/title/tt0936471/
Silent Night, Deadly Night	horror, thriller	1984	Charles E. Sellier Jr.	5.7	79	http://www.imdb.com/title/tt0088117/
The Watcher in the Woods	horror, mystery, thriller	1980	John Hough	6.1	84	http://www.imdb.com/title/tt0081738/
A Bay of Blood	horror, mystery, thriller	1971	Mario Bava	6.6	84	http://www.imdb.com/title/tt0067656/
Horror Express	horror, sci_fi	1972	Gene Martin	6.4	84	http://www.imdb.com/title/tt0068713/
The Hills Have Eyes Part II	horror	1984	Wes Craven	3.4	86	http://www.imdb.com/title/tt0089274/
Let Sleeping Corpses Lie	horror, sci_fi	1974	Jorge Grau	6.8	93	http://www.imdb.com/title/tt0071431/
Citizen Toxie: The Toxic Avenger IV	action, comedy, horror, sci_fi	2000	Lloyd Kaufman	6.2	108	http://www.imdb.com/title/tt0212879/
The Manitou	horror	1978	William Girdler	4.9	104	http://www.imdb.com/title/tt0077904/
The Toxic Avenger Part II	action, adventure, comedy, horror, sci_fi	1989	Michael Herz, Lloyd Kaufman	4.7	96	http://www.imdb.com/title/tt0098503/
Creature	sci_fi, thriller, horror	1985	William Malone	3.9	97	http://www.imdb.com/title/tt0088961/
Half Light	drama, horror, mystery, thriller	2006	Craig Rosenberg	5.8	110	http://www.imdb.com/title/tt0412798/
Severance	comedy, horror, thriller	2006	Christopher Smith	6.6	96	http://www.imdb.com/title/tt0464196/
Book of Shadows: Blair Witch 2	horror, mystery, thriller	2000	Joe Berlinger	3.9	90	http://www.imdb.com/title/tt0229260/
Black Water	action, drama, horror, thriller	2007	David Nerlich, Andrew Traucki	5.9	90	http://www.imdb.com/title/tt0816436/
The Dentist	horror, thriller	1996	Brian Yuzna	4.8	92	http://www.imdb.com/title/tt0116075/
Pet Sematary II	action, horror, thriller	1992	Mary Lambert	4.4	100	http://www.imdb.com/title/tt0105128/
House	drama, horror, thriller	2008	Robby Henson	4.7	88	http://www.imdb.com/title/tt0837796/
The Keep	action, drama, horror, mystery, romance, thriller, war	1983	Michael Mann	5.7	96	http://www.imdb.com/title/tt0085780/
The Burning	horror	1981	Tony Maylam	6.2	91	http://www.imdb.com/title/tt0082118/
Lake Mungo	drama, horror, mystery, thriller	2008	Joel Anderson	6	87	http://www.imdb.com/title/tt0816556/
Humanoids from the Deep	horror, sci_fi	1980	Barbara Peeters	5.5	80	http://www.imdb.com/title/tt0080904/
Tenebre	horror, mystery, thriller	1982	Dario Argento	7	110	http://www.imdb.com/title/tt0084777/
Student Bodies	comedy, horror	1981	Mickey Rose	5.4	86	http://www.imdb.com/title/tt0083133/
The Vampire Lovers	horror	1970	Roy Ward Baker	6.4	91	http://www.imdb.com/title/tt0066518/
Deadly Blessing	horror, mystery, thriller	1981	Wes Craven	5.2	100	http://www.imdb.com/title/tt0082245/
Captain Kronos - Vampire Hunter	horror, adventure	1974	Brian Clemens	6.6	91	http://www.imdb.com/title/tt0071276/
Henry: Portrait of a Serial Killer	biography, crime, drama, horror, thriller	1986	John McNaughton	7.1	83	http://www.imdb.com/title/tt0099763/
The Entity	biography, horror, sci_fi, thriller	1982	Sidney J. Furie	6.4	125	http://www.imdb.com/title/tt0082334/
Dahmer	biography, crime, drama, horror, thriller	2002	David Jacobson	5.5	101	http://www.imdb.com/title/tt0285728/
Communion	biography, drama, horror, sci_fi, thriller	1989	Philippe Mora	5.6	107	http://www.imdb.com/title/tt0097100/
Ed Gein	biography, crime, drama, horror, thriller	2000	Chuck Parello	5.5	89	http://www.imdb.com/title/tt0230169/
The Countess	biography, drama, history, horror, thriller	2009	Julie Delpy	6.1	98	http://www.imdb.com/title/tt0496634/
Fear Island	horror, mystery, thriller	2009	Michael Storey	4.8	95	http://www.imdb.com/title/tt1109583/
Lake Placid 2	horror, sci_fi	2007	David Flores	3.1	88	http://www.imdb.com/title/tt0974583/
Salem's Lot	horror, mystery, thriller	1979	Tobe Hooper	6.6	112	http://www.imdb.com/title/tt0079844/
The Curse of King Tut's Tomb	adventure, fantasy, horror	2006	Russell Mulcahy	4.3	170	http://www.imdb.com/title/tt0464799/
Desperation	drama, fantasy, horror, mystery, thriller	2006	Mick Garris	5.2	131	http://www.imdb.com/title/tt0129871/
Psycho IV: The Beginning	horror, mystery, thriller	1990	Mick Garris	5.2	96	http://www.imdb.com/title/tt0102724/
'Salem's Lot	horror, drama, mystery, thriller	2004	Mikael Salomon	6.1	181	http://www.imdb.com/title/tt0355987/
Tower of Terror	horror, thriller, comedy, family	1997	D.J. MacHale	5.8	89	http://www.imdb.com/title/tt0131620/
Sometimes They Come Back	drama, horror, thriller	1991	Tom McLoughlin	5.5	97	http://www.imdb.com/title/tt0102960/
Hideaway	fantasy, horror, thriller	1995	Brett Leonard	5.2	106	http://www.imdb.com/title/tt0113303/
Sleepaway Camp II: Unhappy Campers	comedy, horror	1988	Michael A. Simpson	5.4	80	http://www.imdb.com/title/tt0096118/
Rabbits	comedy, drama, fantasy, horror, mystery	2002	David Lynch	6.8	50	http://www.imdb.com/title/tt0347840/
Close Your Eyes	crime, horror, mystery, thriller	2002	Nick Willing	6.1	108	http://www.imdb.com/title/tt0286594/
Sleepaway Camp III: Teenage Wasteland	comedy, horror	1989	Michael A. Simpson	4.8	80	http://www.imdb.com/title/tt0096119/
Unrest	horror, thriller	2006	Jason Todd Ipson	5	88	http://www.imdb.com/title/tt0453533/
Boy Eats Girl	horror, comedy	2005	Stephen Bradley	4.9	80	http://www.imdb.com/title/tt0415679/
Naked Fear	horror, thriller	2007	Thom Eberhardt	5.3	104	http://www.imdb.com/title/tt0943326/
Dead Tone	horror, thriller	2007	Brian Hooks, Deon Taylor	4.6	100	http://www.imdb.com/title/tt0462160/
Mother of Tears	horror	2007	Dario Argento	5.1	102	http://www.imdb.com/title/tt0804507/
Necronomicon: Book of Dead	horror	1993	Christophe Gans, Shûsuke Kaneko	5.5	96	http://www.imdb.com/title/tt0107664/
The Crazies	action, horror, sci_fi, thriller	1973	George A. Romero	6	103	http://www.imdb.com/title/tt0069895/
