Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
The Hot Spot	crime, drama, romance, thriller	1990	Dennis Hopper	6.3	130	http://www.imdb.com/title/tt0099797/
Boxing Helena	drama, mystery, romance, thriller	1993	Jennifer Chambers Lynch	4.2	107	http://www.imdb.com/title/tt0106471/
The Wraith	action, horror, thriller, sci_fi, romance	1986	Mike Marvin	5.4	93	http://www.imdb.com/title/tt0092240/
The Man from Snowy River	adventure, drama, family, romance, western	1982	George Miller	7	102	http://www.imdb.com/title/tt0084296/
King Kong	adventure, fantasy, romance, sci_fi, thriller	1976	John Guillermin	5.7	134	http://www.imdb.com/title/tt0074751/
Against All Odds	action, adventure, crime, drama, romance, thriller	1984	Taylor Hackford	5.7	128	http://www.imdb.com/title/tt0086859/
The Muppets Take Manhattan	comedy, family, musical, romance	1984	Frank Oz	6.7	94	http://www.imdb.com/title/tt0087755/
About Last Night...	comedy, drama, romance	1986	Edward Zwick	5.9	113	http://www.imdb.com/title/tt0090583/
Peggy Sue Got Married	comedy, drama, fantasy, music, romance	1986	Francis Coppola	6.3	103	http://www.imdb.com/title/tt0091738/
Youngblood	drama, romance, sport	1986	Peter Markle	5.7	110	http://www.imdb.com/title/tt0092272/
Chances Are	comedy, fantasy, romance	1989	Emile Ardolino	6.2	108	http://www.imdb.com/title/tt0097044/
Untamed Heart	drama, romance, comedy	1993	Tony Bill	6.6	102	http://www.imdb.com/title/tt0108451/
Threesome	comedy, romance, drama	1994	Andrew Fleming	5.9	93	http://www.imdb.com/title/tt0111418/
Multiplicity	comedy, romance, sci_fi	1996	Harold Ramis	5.8	117	http://www.imdb.com/title/tt0117108/
The Mirror Has Two Faces	comedy, drama, romance	1996	Barbra Streisand	6.1	126	http://www.imdb.com/title/tt0117057/
Pushing Tin	comedy, drama, romance	1999	Mike Newell	5.9	124	http://www.imdb.com/title/tt0120797/
Bounce	drama, romance	2000	Don Roos	5.5	106	http://www.imdb.com/title/tt0186894/
Slackers	comedy, romance	2002	Dewey Nicks	5	86	http://www.imdb.com/title/tt0240900/
Down with Love	comedy, romance	2003	Peyton Reed	6.2	101	http://www.imdb.com/title/tt0309530/
Meet the Browns	comedy, drama, romance	2008	Tyler Perry	3.5	100	http://www.imdb.com/title/tt1047494/
My Girlfriend's Boyfriend	comedy, romance	2010	Daryn Tufts	5.7	84	http://www.imdb.com/title/tt1447793/
Revenge of the Bridesmaids	comedy, romance	2010	James Hayman	5.8	95	http://www.imdb.com/title/tt1666642/
The Greatest	drama, romance	2009	Shana Feste	6.5	99	http://www.imdb.com/title/tt1226232/
Stay Cool	comedy, drama, romance	2009	Ted Smith	5.1	94	http://www.imdb.com/title/tt1235807/
Birth	drama, mystery, romance, thriller	2004	Jonathan Glazer	6	100	http://www.imdb.com/title/tt0337876/
Asylum	drama, romance, thriller	2005	David Mackenzie	6	99	http://www.imdb.com/title/tt0348505/
Dirty Love	comedy, romance	2005	John Mallory Asher	3.1	91	http://www.imdb.com/title/tt0327643/
Strictly Sexual	comedy, drama, romance	2008	Joel Viertel	6.2	100	http://www.imdb.com/title/tt0494277/
Possession	drama, mystery, romance, thriller	2008	Joel Bergvall, Simon Sandquist	5.5	85	http://www.imdb.com/title/tt0368563/
The Librarian: Quest for the Spear	action, adventure, comedy, drama, fantasy, romance, thriller	2004	Peter Winther	5.9	92	http://www.imdb.com/title/tt0412915/
Eros	drama, romance	2004	Michelangelo Antonioni, Steven Soderbergh	5.9	104	http://www.imdb.com/title/tt0343663/
Love Wrecked	adventure, comedy, romance	2005	Randal Kleiser	4.9	87	http://www.imdb.com/title/tt0409011/
Romance & Cigarettes	comedy, musical, romance	2005	John Turturro	6.1	105	http://www.imdb.com/title/tt0368222/
Good Dick	comedy, drama, romance	2008	Marianna Palka	6.4	86	http://www.imdb.com/title/tt0944101/
The Secret	drama, romance	2007	Vincent Perez	6.2	92	http://www.imdb.com/title/tt0446463/
Sex and Breakfast	comedy, drama, romance	2007	Miles Brandman	5	81	http://www.imdb.com/title/tt0837803/
Monsoon Wedding	comedy, drama, romance	2001	Mira Nair	7.2	114	http://www.imdb.com/title/tt0265343/
The Cooler	drama, romance	2003	Wayne Kramer	7	101	http://www.imdb.com/title/tt0318374/
Nicholas Nickleby	drama, romance	2002	Douglas McGrath	7.1	132	http://www.imdb.com/title/tt0309912/
The Shipping News	drama, romance	2001	Lasse Hallström	6.7	111	http://www.imdb.com/title/tt0120824/
Love & Sex	comedy, romance, drama	2000	Valerie Breiman	6	82	http://www.imdb.com/title/tt0234137/
Swept Away	comedy, romance	2002	Guy Ritchie	3.4	89	http://www.imdb.com/title/tt0291502/
Bongwater	comedy, romance	1997	Richard Sears	4.9	97	http://www.imdb.com/title/tt0125678/
Jane Eyre	drama, romance	1996	Franco Zeffirelli	6.6	112	http://www.imdb.com/title/tt0116684/
Beautiful Thing	comedy, drama, romance	1996	Hettie Macdonald	7.5	90	http://www.imdb.com/title/tt0115640/
The Pillow Book	drama, romance, thriller	1996	Peter Greenaway	6.5	126	http://www.imdb.com/title/tt0114134/
Love Potion No. 9	comedy, fantasy, romance	1992	Dale Launer	5.3	92	http://www.imdb.com/title/tt0102343/
The Philadelphia Experiment	adventure, drama, fantasy, romance, sci_fi, thriller	1984	Stewart Raffill	6.1	102	http://www.imdb.com/title/tt0087910/
Parts Per Billion	drama, romance	2014	Brian Horiuchi			http://www.imdb.com/title/tt2495104/
About Last Night	comedy, drama, romance	2014	Steve Pink			http://www.imdb.com/title/tt1826590/
Tess	drama, romance	1979	Roman Polanski	7.2	186	http://www.imdb.com/title/tt0080009/
Senseless	comedy, romance	1998	Penelope Spheeris	5.6	93	http://www.imdb.com/title/tt0120820/
The Story of Us	drama, comedy, romance	1999	Rob Reiner	5.7	95	http://www.imdb.com/title/tt0160916/
Glitter	music, romance	2001	Vondie Curtis Hall	2	104	http://www.imdb.com/title/tt0118589/
It Runs in the Family	comedy, drama, romance	2003	Fred Schepisi	5.4	109	http://www.imdb.com/title/tt0311110/
Laws of Attraction	comedy, romance	2004	Peter Howitt	5.7	90	http://www.imdb.com/title/tt0323033/
Last Chance Harvey	drama, romance	2008	Joel Hopkins	6.7	93	http://www.imdb.com/title/tt1046947/
10 Items or Less	comedy, drama, romance	2006	Brad Silberling	6.6	82	http://www.imdb.com/title/tt0499603/
Homeland Security	action, comedy, romance, thriller	2008	George Gallo	5.2	97	http://www.imdb.com/title/tt0780534/
December Boys	drama, romance	2007	Rod Hardy	6.5	105	http://www.imdb.com/title/tt0465436/
Silk	drama, romance	2007	François Girard	5.8	107	http://www.imdb.com/title/tt0494834/
Latter Days	comedy, drama, romance	2003	C. Jay Cox	7.1	107	http://www.imdb.com/title/tt0345551/
Mighty Aphrodite	comedy, fantasy, romance	1995	Woody Allen	7	95	http://www.imdb.com/title/tt0113819/
Barfly	comedy, drama, romance	1987	Barbet Schroeder	7.1	100	http://www.imdb.com/title/tt0092618/
Fallen	drama, fantasy, romance, thriller	2014	Scott Hicks			http://www.imdb.com/title/tt1564777/
What's Up, Doc?	comedy, romance	1972	Peter Bogdanovich	7.6	94	http://www.imdb.com/title/tt0069495/
The Beguiled	drama, romance, war, western	1971	Donald Siegel	7.1	105	http://www.imdb.com/title/tt0066819/
The Eiger Sanction	action, adventure, romance, thriller	1975	Clint Eastwood	6.3	123	http://www.imdb.com/title/tt0072926/
Sholay	action, adventure, comedy, musical, romance, thriller	1975	Ramesh Sippy	8	188	http://www.imdb.com/title/tt0073707/
Silver Streak	action, comedy, crime, romance, thriller	1976	Arthur Hiller	6.8	114	http://www.imdb.com/title/tt0075223/
Coming Home	drama, romance, war	1978	Hal Ashby	7.3	127	http://www.imdb.com/title/tt0077362/
Absence of Malice	drama, romance, thriller	1981	Sydney Pollack	6.9	116	http://www.imdb.com/title/tt0081974/
Same Time, Next Year	comedy, drama, romance	1978	Robert Mulligan	6.9	119	http://www.imdb.com/title/tt0078199/
The Year of Living Dangerously	drama, romance, war	1982	Peter Weir	7	115	http://www.imdb.com/title/tt0086617/
The Woman in Red	comedy, romance	1984	Gene Wilder	5.6	87	http://www.imdb.com/title/tt0088414/
Summer Rental	adventure, comedy, romance	1985	Carl Reiner	5.9	87	http://www.imdb.com/title/tt0090098/
The Sure Thing	comedy, drama, romance	1985	Rob Reiner	6.8	100	http://www.imdb.com/title/tt0090103/
One Crazy Summer	comedy, romance	1986	Savage Steve Holland	6.1	93	http://www.imdb.com/title/tt0091680/
Broadcast News	comedy, drama, romance	1987	James L. Brooks	7.1	133	http://www.imdb.com/title/tt0092699/
Roxanne	comedy, drama, romance	1987	Fred Schepisi	6.6	107	http://www.imdb.com/title/tt0093886/
Career Opportunities	comedy, romance	1991	Bryan Gordon	5.6	83	http://www.imdb.com/title/tt0101545/
Shining Through	drama, romance, thriller, war	1992	David Seltzer	6	132	http://www.imdb.com/title/tt0105391/
Look Who's Talking Now	comedy, family, romance	1993	Tom Ropelewski	3.9	96	http://www.imdb.com/title/tt0107438/
My Boyfriend's Back	comedy, fantasy, horror, romance	1993	Bob Balaban	4.9	85	http://www.imdb.com/title/tt0107626/
The Getaway	action, adventure, crime, drama, romance, thriller	1994	Roger Donaldson	5.5	115	http://www.imdb.com/title/tt0109890/
It Could Happen to You	comedy, drama, romance	1994	Andrew Bergman	6.2	101	http://www.imdb.com/title/tt0110167/
Father of the Bride Part II	comedy, family, romance	1995	Charles Shyer	5.6	106	http://www.imdb.com/title/tt0113041/
Grumpier Old Men	comedy, romance	1995	Howard Deutch	6.3	101	http://www.imdb.com/title/tt0113228/
Bed of Roses	romance, drama	1996	Michael Goldenberg	5.7	87	http://www.imdb.com/title/tt0115644/
Booty Call	comedy, romance	1997	Jeff Pollack	4.9	79	http://www.imdb.com/title/tt0118750/
Inventing the Abbotts	drama, romance	1997	Pat O'Connor	6.2	110	http://www.imdb.com/title/tt0119381/
RocketMan	comedy, family, romance, sci_fi	1997	Stuart Gillard	5.3	95	http://www.imdb.com/title/tt0120029/
The Object of My Affection	comedy, drama, romance	1998	Nicholas Hytner	5.8	111	http://www.imdb.com/title/tt0120772/
Forces of Nature	comedy, romance	1999	Bronwen Hughes	5.2	105	http://www.imdb.com/title/tt0141098/
The Other Sister	comedy, drama, romance	1999	Garry Marshall	6.1	129	http://www.imdb.com/title/tt0123209/
Random Hearts	drama, mystery, romance	1999	Sydney Pollack	4.9	133	http://www.imdb.com/title/tt0156934/
Simply Irresistible	comedy, drama, fantasy, romance	1999	Mark Tarlov	4.9	94	http://www.imdb.com/title/tt0145893/
Woman on Top	comedy, fantasy, romance	2000	Fina Torres	5	92	http://www.imdb.com/title/tt0206420/
Angel Eyes	drama, romance, thriller	2001	Luis Mandoki	5.4	102	http://www.imdb.com/title/tt0225071/
Down to Earth	comedy, romance, fantasy	2001	Chris Weitz, Paul Weitz	5.2	87	http://www.imdb.com/title/tt0231775/
Head Over Heels	comedy, mystery, romance	2001	Mark Waters	5	86	http://www.imdb.com/title/tt0192111/
Brown Sugar	romance, comedy, drama, music	2002	Rick Famuyiwa	6	109	http://www.imdb.com/title/tt0297037/
Anything Else	comedy, romance	2003	Woody Allen	6.3	108	http://www.imdb.com/title/tt0313792/
The Fighting Temptations	comedy, drama, music, romance	2003	Jonathan Lynn	5.2	123	http://www.imdb.com/title/tt0191133/
A Guy Thing	comedy, romance	2003	Chris Koch	5.5	101	http://www.imdb.com/title/tt0295289/
Something New	comedy, drama, romance	2006	Sanaa Hamri	6.6	99	http://www.imdb.com/title/tt0437777/
Kites	action, drama, romance, thriller	2010	Anurag Basu	5.7	123	http://www.imdb.com/title/tt1198101/
Ceremony	comedy, romance	2010	Max Winkler	5.5	89	http://www.imdb.com/title/tt1341341/
Blind Dating	comedy, romance	2006	James Keach	6	95	http://www.imdb.com/title/tt0454084/
The Door in the Floor	comedy, drama, mystery, romance	2004	Tod Williams	6.7	111	http://www.imdb.com/title/tt0348593/
Scenes of a Sexual Nature	comedy, drama, romance	2006	Ed Blum	6	91	http://www.imdb.com/title/tt0475380/
Down in the Valley	drama, romance, thriller	2005	David Jacobson	6.4	114	http://www.imdb.com/title/tt0398027/
Married Life	crime, drama, romance	2007	Ira Sachs	6.3	91	http://www.imdb.com/title/tt0804505/
Youth Without Youth	drama, fantasy, mystery, romance, thriller	2007	Francis Ford Coppola	6.2	124	http://www.imdb.com/title/tt0481797/
Northanger Abbey	drama, romance	2007	Jon Jones	7.3	120	http://www.imdb.com/title/tt0844794/
Good	drama, romance, war	2008	Vicente Amorim	6.1	96	http://www.imdb.com/title/tt0436364/
Fur: An Imaginary Portrait of Diane Arbus	biography, drama, mystery, romance	2006	Steven Shainberg	6.2	122	http://www.imdb.com/title/tt0422295/
As You Like It	drama, comedy, romance	2006	Kenneth Branagh	6.3	127	http://www.imdb.com/title/tt0450972/
My Life Without Me	drama, romance	2003	Isabel Coixet	7.5	106	http://www.imdb.com/title/tt0314412/
Iris	biography, drama, romance	2001	Richard Eyre	7	91	http://www.imdb.com/title/tt0280778/
The Man Who Cried	drama, music, romance, war	2000	Sally Potter	6	100	http://www.imdb.com/title/tt0206917/
Lone Star	drama, mystery, romance	1996	John Sayles	7.5	135	http://www.imdb.com/title/tt0116905/
Cinderella	musical, romance, fantasy, family	1997	Robert Iscove	5.9	88	http://www.imdb.com/title/tt0128996/
Another Nine & a Half Weeks	drama, romance	1997	Anne Goursaud	2.4	105	http://www.imdb.com/title/tt0119576/
Anna Karenina	drama, romance	1997	Bernard Rose	6.2	108	http://www.imdb.com/title/tt0118623/
Wuthering Heights	drama, romance	1992	Peter Kosminsky	6.7	105	http://www.imdb.com/title/tt0104181/
At Close Range	crime, drama, romance	1986	James Foley	6.9	111	http://www.imdb.com/title/tt0090670/
Carry on Emmannuelle	comedy, romance	1978	Gerald Thomas	2.5	88	http://www.imdb.com/title/tt0077300/
The Panic in Needle Park	crime, drama, romance	1971	Jerry Schatzberg	7	110	http://www.imdb.com/title/tt0067549/
A Star Is Born	drama, music, romance	1976	Frank Pierson	6	139	http://www.imdb.com/title/tt0075265/
Heaven Can Wait	comedy, fantasy, romance, sport	1978	Warren Beatty, Buck Henry	6.8	101	http://www.imdb.com/title/tt0077663/
Time After Time	adventure, comedy, drama, romance, sci_fi, thriller	1979	Nicholas Meyer	7.1	112	http://www.imdb.com/title/tt0080025/
The Man with Two Brains	comedy, romance, sci_fi	1983	Carl Reiner	6.2	93	http://www.imdb.com/title/tt0085894/
Desperately Seeking Susan	comedy, romance, drama	1985	Susan Seidelman	5.7	104	http://www.imdb.com/title/tt0089017/
Secret Admirer	comedy, romance	1985	David Greenwalt	6.1	90	http://www.imdb.com/title/tt0089981/
The Pick-up Artist	comedy, crime, romance	1987	James Toback	4.8	81	http://www.imdb.com/title/tt0093737/
3 Men and a Little Lady	comedy, drama, family, romance	1990	Emile Ardolino	4.8	104	http://www.imdb.com/title/tt0098966/
Joe Versus the Volcano	comedy, romance	1990	John Patrick Shanley	5.5	102	http://www.imdb.com/title/tt0099892/
Look Who's Talking Too	comedy, romance	1990	Amy Heckerling	4.2	81	http://www.imdb.com/title/tt0100050/
Final Analysis	drama, romance, thriller	1992	Phil Joanou	5.6	124	http://www.imdb.com/title/tt0104265/
Honeymoon in Vegas	comedy, romance, thriller	1992	Andrew Bergman	5.7	96	http://www.imdb.com/title/tt0104438/
Pure Country	drama, romance, music	1992	Christopher Cain	6.3	112	http://www.imdb.com/title/tt0105191/
Heart and Souls	comedy, drama, fantasy, romance	1993	Ron Underwood	6.6	104	http://www.imdb.com/title/tt0107091/
Mr. Jones	drama, romance	1993	Mike Figgis	5.5	114	http://www.imdb.com/title/tt0107611/
Shadowlands	biography, drama, romance	1993	Richard Attenborough	7.3	131	http://www.imdb.com/title/tt0108101/
I.Q.	comedy, romance	1994	Fred Schepisi	6	100	http://www.imdb.com/title/tt0110099/
Something to Talk About	comedy, drama, romance	1995	Lasse Hallstrom	5.5	106	http://www.imdb.com/title/tt0114496/
The Preacher's Wife	comedy, drama, fantasy, romance	1996	Penny Marshall	5.1	123	http://www.imdb.com/title/tt0117372/
An American Werewolf in Paris	horror, romance, thriller, comedy	1997	Anthony Waller	4.9	105	http://www.imdb.com/title/tt0118604/
Return to Paradise	drama, romance, thriller	1998	Joseph Ruben	6.7	111	http://www.imdb.com/title/tt0124595/
200 Cigarettes	comedy, drama, romance	1999	Risa Bramon Garcia	5.5	101	http://www.imdb.com/title/tt0137338/
Dr T and the Women	comedy, romance, drama	2000	Robert Altman	4.7	122	http://www.imdb.com/title/tt0205271/
Dr. Dolittle 2	comedy, family, fantasy, romance	2001	Steve Carr	4.5	87	http://www.imdb.com/title/tt0240462/
Abandon	drama, music, mystery, romance, thriller	2002	Stephen Gaghan	4.7	99	http://www.imdb.com/title/tt0267248/
Life or Something Like It	comedy, romance	2002	Stephen Herek	5.6	103	http://www.imdb.com/title/tt0282687/
How to Deal	comedy, drama, romance	2003	Clare Kilner	5.4	101	http://www.imdb.com/title/tt0319524/
Against the Ropes	biography, drama, romance, sport	2004	Charles S. Dutton	5.1	111	http://www.imdb.com/title/tt0312329/
Mr 3000	comedy, drama, romance, sport	2004	Charles Stone III	5.5	104	http://www.imdb.com/title/tt0339412/
Welcome to Mooseport	comedy, romance	2004	Donald Petrie	5.1	110	http://www.imdb.com/title/tt0361925/
An Invisible Sign	comedy, drama, family, romance	2010	Marilyn Agrelo	5	96	http://www.imdb.com/title/tt1212454/
Fred: The Movie	adventure, comedy, family, romance	2010	Clay Weiner	2.1	81	http://www.imdb.com/title/tt1595842/
Camille	adventure, comedy, drama, fantasy, romance	2008	Gregory Mackenzie	5.9	94	http://www.imdb.com/title/tt0462219/
Somersault	drama, romance	2004	Cate Shortland	6.8	106	http://www.imdb.com/title/tt0381429/
A Home at the End of the World	drama, romance	2004	Michael Mayer	6.6	97	http://www.imdb.com/title/tt0359423/
Being Julia	comedy, drama, romance	2004	István Szabó	7	104	http://www.imdb.com/title/tt0340012/
Russian Dolls	comedy, drama, romance	2005	Cédric Klapisch	7	125	http://www.imdb.com/title/tt0409184/
Closing the Ring	drama, romance	2007	Richard Attenborough	6.5	118	http://www.imdb.com/title/tt0488380/
Marilyn Hotchkiss' Ballroom Dancing & Charm School	comedy, drama, musical, romance	2005	Randall Miller	6.4	103	http://www.imdb.com/title/tt0409034/
The Black Balloon	drama, romance	2008	Elissa Down	7.2	97	http://www.imdb.com/title/tt0865297/
A Good Woman	drama, comedy, romance	2004	Mike Barker	6.4	93	http://www.imdb.com/title/tt0379306/
Ask the Dust	drama, romance	2006	Robert Towne	5.7	117	http://www.imdb.com/title/tt0384814/
Ask the Dust	drama, romance	2006	Robert Towne	5.7	117	http://www.imdb.com/title/tt0384814/
Hamlet	drama, romance, thriller	2000	Michael Almereyda	5.9	112	http://www.imdb.com/title/tt0171359/
Happy Accidents	comedy, romance	2000	Brad Anderson	7.2	110	http://www.imdb.com/title/tt0208196/
Soldier's Girl	crime, drama, romance	2003	Frank Pierson	7.7	112	http://www.imdb.com/title/tt0324013/
Sunshine	drama, history, romance, war	1999	István Szabó	7.3	181	http://www.imdb.com/title/tt0145503/
National Lampoon Presents Dorm Daze	comedy, crime, mystery, romance	2003	David Hillenbrand, Scott Hillenbrand	4.4	96	http://www.imdb.com/title/tt0362511/
It's All About Love	drama, thriller, romance, sci_fi	2003	Thomas Vinterberg	5.4	104	http://www.imdb.com/title/tt0273689/
The Sleeping Dictionary	drama, romance	2003	Guy Jenkin	6.4	109	http://www.imdb.com/title/tt0242888/
Jude	drama, romance	1996	Michael Winterbottom	6.9	123	http://www.imdb.com/title/tt0116722/
Sleep with Me	romance, comedy, drama	1994	Rory Kelly	5.4	86	http://www.imdb.com/title/tt0111218/
Brassed Off	comedy, drama, romance	1996	Mark Herman	7	107	http://www.imdb.com/title/tt0115744/
Kicking and Screaming	comedy, drama, romance	1995	Noah Baumbach	6.9	96	http://www.imdb.com/title/tt0113537/
The Portrait of a Lady	drama, romance	1996	Jane Campion	6.1	144	http://www.imdb.com/title/tt0117364/
Little Voice	comedy, drama, romance, music	1998	Mark Herman	6.9	97	http://www.imdb.com/title/tt0147004/
Mrs Brown	biography, drama, history, romance	1997	John Madden	7.2	105	http://www.imdb.com/title/tt0119280/
The Last Days of Disco	comedy, drama, music, romance	1998	Whit Stillman	6.4	113	http://www.imdb.com/title/tt0120728/
New York Stories	comedy, drama, romance	1989	Woody Allen, Francis Coppola	6.2	124	http://www.imdb.com/title/tt0097965/
Children of a Lesser God	drama, romance	1986	Randa Haines	7.1	119	http://www.imdb.com/title/tt0090830/
Children of a Lesser God	drama, romance	1986	Randa Haines	7.1	119	http://www.imdb.com/title/tt0090830/
Atlantic City	crime, drama, romance	1980	Louis Malle	7.4	104	http://www.imdb.com/title/tt0080388/
Atlantic City	crime, drama, romance	1980	Louis Malle	7.4	104	http://www.imdb.com/title/tt0080388/
Friends	drama, romance	1971	Lewis Gilbert	6.2	101	http://www.imdb.com/title/tt0067118/
Play It Again, Sam	comedy, romance	1972	Herbert Ross	7.6	85	http://www.imdb.com/title/tt0069097/
Shampoo	drama, romance	1975	Hal Ashby	6.2	109	http://www.imdb.com/title/tt0073692/
Alice Doesn't Live Here Anymore	drama, romance	1974	Martin Scorsese	7.4	112	http://www.imdb.com/title/tt0071115/
The Three Musketeers	action, adventure, comedy, romance	1973	Richard Lester	7.3	105	http://www.imdb.com/title/tt0072281/
The Last Tycoon	drama, romance	1976	Elia Kazan	6.3	123	http://www.imdb.com/title/tt0074777/
That Obscure Object of Desire	comedy, drama, romance	1977	Luis Bunuel	7.9	102	http://www.imdb.com/title/tt0075824/
Victor Victoria	comedy, music, musical, romance	1982	Blake Edwards	7.4	132	http://www.imdb.com/title/tt0084865/
Falling in Love	drama, romance	1984	Ulu Grosbard	6.2	106	http://www.imdb.com/title/tt0087233/
No Small Affair	comedy, drama, music, romance	1984	Jerry Schatzberg	5.3	102	http://www.imdb.com/title/tt0087810/
American Ninja	action, adventure, romance, sport	1985	Sam Firstenberg	4.9	95	http://www.imdb.com/title/tt0088708/
Stakeout	action, comedy, crime, romance, thriller	1987	John Badham	6.5	117	http://www.imdb.com/title/tt0094025/
The Fabulous Baker Boys	drama, music, romance	1989	Steve Kloves	6.7	114	http://www.imdb.com/title/tt0097322/
L.A. Story	comedy, drama, fantasy, romance	1991	Mick Jackson	6.6	95	http://www.imdb.com/title/tt0102250/
Beethoven's 2nd	comedy, family, romance	1993	Rod Daniel	4.4	89	http://www.imdb.com/title/tt0106375/
For Love or Money	comedy, drama, romance	1993	Barry Sonnenfeld	5.9	96	http://www.imdb.com/title/tt0106941/
Black Beauty	adventure, drama, family, romance	1994	Caroline Thompson	6.3	88	http://www.imdb.com/title/tt0109279/
My Father the Hero	comedy, romance	1994	Steve Miner	5.2	90	http://www.imdb.com/title/tt0110612/
Homeward Bound 2: Lost in San Francisco	adventure, comedy, family, romance	1996	David R. Ellis	5.5	89	http://www.imdb.com/title/tt0116552/
A Thin Line Between Love and Hate	comedy, thriller, crime, romance	1996	Martin Lawrence	5	108	http://www.imdb.com/title/tt0117891/
Up Close & Personal	drama, romance	1996	Jon Avnet	5.8	124	http://www.imdb.com/title/tt0118055/
Excess Baggage	action, comedy, crime, romance	1997	Marco Brambilla	4.9	101	http://www.imdb.com/title/tt0119086/
Bulworth	comedy, drama, romance	1998	Warren Beatty	6.8	108	http://www.imdb.com/title/tt0118798/
An Ideal Husband	comedy, romance	1999	Oliver Parker	6.7	97	http://www.imdb.com/title/tt0122541/
The Musketeer	action, drama, adventure, romance	2001	Peter Hyams	4.6	104	http://www.imdb.com/title/tt0246544/
Two Can Play That Game	comedy, romance	2001	Mark Brown	5.7	90	http://www.imdb.com/title/tt0269341/
From Justin to Kelly	comedy, musical, romance	2003	Robert Iscove	1.9	81	http://www.imdb.com/title/tt0339034/
Delgo	animation, adventure, comedy, fantasy, romance	2008	Marc F. Adler, Jason Maurer	4.3	94	http://www.imdb.com/title/tt0361500/
Death Defying Acts	drama, romance, thriller	2007	Gillian Armstrong	5.8	97	http://www.imdb.com/title/tt0472071/
Passchendaele	drama, history, romance, war	2008	Paul Gross	6.5	114	http://www.imdb.com/title/tt1092082/
The Good Night	comedy, drama, fantasy, music, romance	2007	Jake Paltrow	5.8	93	http://www.imdb.com/title/tt0484111/
Flirting with Forty	comedy, drama, romance	2008	Mikael Salomon	5.6	87	http://www.imdb.com/title/tt1182887/
The Other End of the Line	comedy, drama, romance	2008	James Dodson	6	106	http://www.imdb.com/title/tt1049405/
Eagle vs Shark	comedy, romance	2007	Taika Waititi	6.7	88	http://www.imdb.com/title/tt0494222/
Dakota Skye	drama, romance	2008	John Humber	6.4	89	http://www.imdb.com/title/tt0907848/
Come Early Morning	drama, romance	2006	Joey Lauren Adams	6.2	97	http://www.imdb.com/title/tt0457308/
Itty Bitty Titty Committee	comedy, drama, romance	2007	Jamie Babbit	5.3	87	http://www.imdb.com/title/tt0496328/
Snow Angels	drama, romance	2007	David Gordon Green	6.9	107	http://www.imdb.com/title/tt0453548/
Angel	drama, romance	2007	François Ozon	5.9	134	http://www.imdb.com/title/tt0783767/
The Cake Eaters	comedy, drama, romance	2007	Mary Stuart Masterson	6.4	86	http://www.imdb.com/title/tt0418586/
Hope Springs	comedy, romance	2003	Mark Herman	5.3	92	http://www.imdb.com/title/tt0314431/
Intermission	comedy, crime, drama, romance, thriller	2003	John Crowley	6.7	105	http://www.imdb.com/title/tt0332658/
One Night Stand	drama, romance	1997	Mike Figgis	5.7	102	http://www.imdb.com/title/tt0119832/
Restoration	biography, drama, history, romance	1995	Michael Hoffman	6.5	117	http://www.imdb.com/title/tt0114272/
The Handmaid's Tale	drama, romance, sci_fi, thriller	1990	Volker Schlöndorff	5.9	109	http://www.imdb.com/title/tt0099731/
Cool as Ice	comedy, music, romance	1991	David Kellogg	2.4	91	http://www.imdb.com/title/tt0101615/
Lady Jane	biography, drama, history, romance	1986	Trevor Nunn	7	142	http://www.imdb.com/title/tt0091374/
The Purple Rose of Cairo	comedy, fantasy, romance	1985	Woody Allen	7.7	82	http://www.imdb.com/title/tt0089853/
The Last American Virgin	comedy, drama, romance	1982	Boaz Davidson	5.7	92	http://www.imdb.com/title/tt0084234/
Summer Lovers	comedy, drama, romance	1982	Randal Kleiser	5.2	98	http://www.imdb.com/title/tt0084737/
Suite française	drama, romance, war	2014	Saul Dibb			http://www.imdb.com/title/tt0900387/
Ryan's Daughter	drama, history, romance	1970	David Lean	7.4	206	http://www.imdb.com/title/tt0066319/
The Passenger	drama, mystery, romance, thriller	1975	Michelangelo Antonioni	7.6	126	http://www.imdb.com/title/tt0073580/
Smokey and the Bandit II	action, comedy, crime, romance	1980	Hal Needham	4.8	100	http://www.imdb.com/title/tt0081529/
Yentl	drama, musical, romance	1983	Barbra Streisand	6.2	132	http://www.imdb.com/title/tt0086619/
Greystoke: The Legend of Tarzan, Lord of the Apes	adventure, drama, romance	1984	Hugh Hudson	6.2	135	http://www.imdb.com/title/tt0087365/
Jumpin' Jack Flash	comedy, romance, thriller	1986	Penny Marshall	5.4	100	http://www.imdb.com/title/tt0091306/
Something Wild	comedy, crime, romance, thriller	1986	Jonathan Demme	6.7	114	http://www.imdb.com/title/tt0091983/
For Keeps?	drama, romance, comedy	1988	John G. Avildsen	5.2	90	http://www.imdb.com/title/tt0095169/
Leap of Faith	comedy, drama, romance	1992	Richard Pearce	5.8	108	http://www.imdb.com/title/tt0104695/
Mr. Baseball	comedy, romance, sport	1992	Fred Schepisi	5.6	108	http://www.imdb.com/title/tt0104926/
Mad Dog and Glory	comedy, crime, drama, romance	1993	John McNaughton	6.2	97	http://www.imdb.com/title/tt0107473/
