Title	Genres	Year	Directors	IMDb Rating	Runtime (mins)	URL
The Transformers: The Movie	animation, action, adventure, family, sci_fi	1986	Nelson Shin	7.1	84	http://www.imdb.com/title/tt0092106/
Cool World	animation, comedy, fantasy	1992	Ralph Bakshi	4.5	102	http://www.imdb.com/title/tt0104009/
Pokémon: The First Movie - Mewtwo Strikes Back	animation, action, adventure, family, sci_fi	1998	Kunihiko Yuyama, Michael Haigney	5	75	http://www.imdb.com/title/tt0190641/
Sinbad: Legend of the Seven Seas	adventure, fantasy, animation, family	2003	Patrick Gilmore, Tim Johnson	6.5	86	http://www.imdb.com/title/tt0165982/
Home on the Range	animation, comedy, family, music, western	2004	Will Finn, John Sanford	5.3	76	http://www.imdb.com/title/tt0299172/
Valiant	animation, adventure, comedy, family, war	2005	Gary Chapman	5.5	76	http://www.imdb.com/title/tt0361089/
Open Season 3	animation, adventure, comedy, family	2010	Cody Cameron	4.9	75	http://www.imdb.com/title/tt1646926/
Arthur 3: The War of the Two Worlds	animation, adventure, family, fantasy	2010	Luc Besson	5.3	101	http://www.imdb.com/title/tt0940656/
Biohazard: Degeneration	animation, action, horror, sci_fi, thriller	2008	Makoto Kamiya	6.5	97	http://www.imdb.com/title/tt1174954/
An American Tail	animation, comedy, drama, family, history, musical	1986	Don Bluth	6.8	80	http://www.imdb.com/title/tt0090633/
Balto	animation, adventure, drama, family, history	1995	Simon Wells	6.8	78	http://www.imdb.com/title/tt0112453/
Quest for Camelot	animation, family, adventure, fantasy, comedy, drama	1998	Frederik Du Chau	5.6	86	http://www.imdb.com/title/tt0120800/
Looney Tunes: Back in Action	animation, adventure, comedy, family	2003	Joe Dante	5.7	91	http://www.imdb.com/title/tt0318155/
The Illusionist	animation, drama, fantasy	2010	Sylvain Chomet	7.5	80	http://www.imdb.com/title/tt0775489/
The Secret of Kells	animation, adventure, family, fantasy	2009	Tomm Moore, Nora Twomey	7.5	75	http://www.imdb.com/title/tt0485601/
Fantasia/2000	animation, family, fantasy, music	1999	James Algar, Gaëtan Brizzi	7.1	74	http://www.imdb.com/title/tt0120910/
The Animatrix	animation, action, adventure, sci_fi	2003	Peter Chung, Andrew R. Jones	7.3	102	http://www.imdb.com/title/tt0328832/
Heavy Metal	animation, adventure, fantasy, sci_fi	1981	Gerald Potterton	6.5	86	http://www.imdb.com/title/tt0082509/
The Lord of the Rings	animation, adventure, drama, fantasy	1978	Ralph Bakshi	6	132	http://www.imdb.com/title/tt0077869/
The Last Unicorn	family, animation, fantasy	1982	Jules Bass, Arthur Rankin Jr.	7.1	92	http://www.imdb.com/title/tt0084237/
Thumbelina	animation, family, fantasy, musical, romance	1994	Don Bluth, Gary Goldman	6	86	http://www.imdb.com/title/tt0111419/
